,fanin,fanout,degree
R-HSA-73762,1.0,1.0,2.0
R-HSA-5609976,1.0,1.0,2.0
R-HSA-210500,1.0,1.0,2.0
R-HSA-381426,1.0,1.0,2.0
R-HSA-5621480,1.0,1.0,2.0
R-HSA-9018679,2.0,1.0,3.0
R-HSA-2160456,1.0,1.0,2.0
R-HSA-3000480,1.0,1.0,2.0
R-HSA-432047,1.0,1.0,2.0
R-HSA-1300652,1.0,1.0,2.0
R-HSA-5619060,1.0,1.0,2.0
R-HSA-165181,1.0,1.0,2.0
R-HSA-3595172,1.0,1.0,2.0
R-HSA-5683329,1.0,1.0,2.0
R-HSA-2173789,1.0,1.0,2.0
R-HSA-428930,1.0,1.0,2.0
R-HSA-964975,1.0,1.0,2.0
R-HSA-1268020,1.0,1.0,2.0
R-HSA-1168372,3.0,1.0,4.0
R-HSA-5619055,1.0,1.0,2.0
R-HSA-202424,1.0,1.0,2.0
R-HSA-70370,1.0,1.0,2.0
R-HSA-8865999,1.0,1.0,2.0
R-HSA-418359,1.0,1.0,2.0
R-HSA-5690338,1.0,1.0,2.0
R-HSA-8853659,1.0,1.0,2.0
R-HSA-73927,2.0,1.0,3.0
R-HSA-381183,1.0,1.0,2.0
R-HSA-8875791,1.0,1.0,2.0
R-HSA-75094,1.0,1.0,2.0
R-HSA-418457,1.0,1.0,2.0
R-HSA-5609974,1.0,1.0,2.0
R-HSA-4839744,2.0,1.0,3.0
R-HSA-5674404,1.0,1.0,2.0
R-HSA-4719360,1.0,1.0,2.0
R-HSA-5619042,1.0,1.0,2.0
R-HSA-3108232,11.0,1.0,12.0
R-HSA-168138,1.0,1.0,2.0
R-HSA-948021,2.0,1.0,3.0
R-HSA-5603041,1.0,1.0,2.0
R-HSA-4641258,1.0,1.0,2.0
R-HSA-196791,1.0,1.0,2.0
R-HSA-5632928,1.0,1.0,2.0
R-HSA-1474151,1.0,1.0,2.0
R-HSA-5660686,1.0,1.0,2.0
R-HSA-159854,3.0,1.0,4.0
R-HSA-380972,1.0,1.0,2.0
R-HSA-5576890,1.0,1.0,2.0
R-HSA-8862803,1.0,1.0,2.0
R-HSA-2559586,1.0,1.0,2.0
R-HSA-5619072,1.0,1.0,2.0
R-HSA-433137,1.0,1.0,2.0
R-HSA-351200,1.0,1.0,2.0
R-HSA-5083629,1.0,1.0,2.0
R-HSA-933543,1.0,1.0,2.0
R-HSA-111465,3.0,1.0,4.0
R-HSA-5676590,1.0,1.0,2.0
R-HSA-73777,1.0,1.0,2.0
R-HSA-72163,1.0,1.0,2.0
R-HSA-5632927,1.0,1.0,2.0
R-HSA-879518,1.0,1.0,2.0
R-HSA-77111,1.0,1.0,2.0
R-HSA-3371497,1.0,1.0,2.0
R-HSA-5619087,1.0,1.0,2.0
R-HSA-1234174,3.0,1.0,4.0
R-HSA-264642,1.0,1.0,2.0
R-HSA-5619049,1.0,1.0,2.0
R-HSA-5635838,1.0,1.0,2.0
R-HSA-2408550,1.0,1.0,2.0
R-HSA-3229121,9.0,1.0,10.0
R-HSA-163754,1.0,1.0,2.0
R-HSA-5693565,1.0,1.0,2.0
R-HSA-5620912,1.0,1.0,2.0
R-HSA-5638302,1.0,1.0,2.0
R-HSA-8964058,1.0,1.0,2.0
R-HSA-73621,1.0,1.0,2.0
R-HSA-5365859,1.0,1.0,2.0
R-HSA-381038,1.0,1.0,2.0
R-HSA-163680,1.0,1.0,2.0
R-HSA-8849474,1.0,1.0,2.0
R-HSA-2979096,1.0,1.0,2.0
R-HSA-9010553,1.0,1.0,2.0
R-HSA-1236975,4.0,1.0,5.0
R-HSA-201722,1.0,1.0,2.0
R-HSA-1483255,13.0,1.0,14.0
R-HSA-198693,1.0,1.0,2.0
R-HSA-182971,1.0,1.0,2.0
R-HSA-5619073,1.0,1.0,2.0
R-HSA-77289,3.0,1.0,4.0
R-HSA-2894858,1.0,1.0,2.0
R-HSA-8964046,1.0,1.0,2.0
R-HSA-442660,1.0,1.0,2.0
R-HSA-171306,1.0,1.0,2.0
R-HSA-5602566,1.0,1.0,2.0
R-HSA-879415,1.0,1.0,2.0
R-HSA-72764,1.0,1.0,2.0
R-HSA-5607764,3.0,1.0,4.0
R-HSA-5357956,1.0,1.0,2.0
R-HSA-6809583,1.0,1.0,2.0
R-HSA-2473224,1.0,1.0,2.0
R-HSA-8876493,1.0,1.0,2.0
R-HSA-1445148,1.0,1.0,2.0
R-HSA-1296052,1.0,1.0,2.0
R-HSA-5579028,1.0,1.0,2.0
R-HSA-2022377,1.0,1.0,2.0
R-HSA-5579030,1.0,1.0,2.0
R-HSA-4086400,3.0,1.0,4.0
R-HSA-5637815,1.0,1.0,2.0
R-HSA-8850843,1.0,1.0,2.0
R-HSA-1855231,1.0,1.0,2.0
R-HSA-1306955,1.0,1.0,2.0
R-HSA-8866423,1.0,1.0,2.0
R-HSA-8964572,1.0,1.0,2.0
R-HSA-354194,1.0,1.0,2.0
R-HSA-428359,1.0,1.0,2.0
R-HSA-68962,1.0,1.0,2.0
R-HSA-5693571,1.0,1.0,2.0
R-HSA-5694530,1.0,1.0,2.0
R-HSA-5419276,1.0,1.0,2.0
R-HSA-674695,1.0,1.0,2.0
R-HSA-804914,1.0,1.0,2.0
R-HSA-5649702,1.0,1.0,2.0
R-HSA-76066,1.0,1.0,2.0
R-HSA-427413,1.0,1.0,2.0
R-HSA-2219530,1.0,1.0,2.0
R-HSA-912446,1.0,1.0,2.0
R-HSA-69236,1.0,1.0,2.0
R-HSA-140179,2.0,1.0,3.0
R-HSA-880009,1.0,1.0,2.0
R-HSA-1300644,1.0,1.0,2.0
R-HSA-5659729,1.0,1.0,2.0
R-HSA-69473,1.0,1.0,2.0
R-HSA-8847993,1.0,2.0,3.0
R-HSA-6784531,1.0,1.0,2.0
R-HSA-203927,1.0,1.0,2.0
R-HSA-5619094,1.0,1.0,2.0
R-HSA-450604,1.0,1.0,2.0
R-HSA-1638074,2.0,1.0,3.0
R-HSA-6783783,1.0,1.0,2.0
R-HSA-193670,1.0,1.0,2.0
R-HSA-4641263,1.0,1.0,2.0
R-HSA-5658034,1.0,1.0,2.0
R-HSA-1660661,1.0,1.0,2.0
R-HSA-6806942,1.0,1.0,2.0
R-HSA-5083630,1.0,1.0,2.0
R-HSA-1538133,2.0,1.0,3.0
R-HSA-1299361,1.0,1.0,2.0
R-HSA-6791465,4.0,1.0,5.0
R-HSA-977347,1.0,1.0,2.0
R-HSA-8851680,1.0,1.0,2.0
R-HSA-5609978,1.0,1.0,2.0
R-HSA-3304347,1.0,1.0,2.0
R-HSA-8849473,1.0,1.0,2.0
R-HSA-418889,1.0,1.0,2.0
R-HSA-4793952,1.0,1.0,2.0
R-HSA-5617472,1.0,1.0,2.0
R-HSA-203641,1.0,1.0,2.0
R-HSA-8953750,1.0,1.0,2.0
R-HSA-5579031,1.0,1.0,2.0
R-HSA-71737,1.0,1.0,2.0
R-HSA-3323169,2.0,1.0,3.0
R-HSA-450408,1.0,1.0,2.0
R-HSA-749476,1.0,1.0,2.0
R-HSA-5602571,1.0,1.0,2.0
R-HSA-1679131,1.0,1.0,2.0
R-HSA-1299316,1.0,1.0,2.0
R-HSA-611105,1.0,1.0,2.0
R-HSA-5687128,1.0,1.0,2.0
R-HSA-3000471,1.0,1.0,2.0
R-HSA-114516,1.0,1.0,2.0
R-HSA-68875,4.0,1.0,5.0
R-HSA-156827,1.0,1.0,2.0
R-HSA-391160,1.0,1.0,2.0
R-HSA-5674400,1.0,1.0,2.0
R-HSA-75109,1.0,1.0,2.0
R-HSA-427975,1.0,1.0,2.0
R-HSA-140534,2.0,1.0,3.0
R-HSA-70171,1.0,1.0,2.0
R-HSA-1799339,1.0,1.0,2.0
R-HSA-196757,1.0,1.0,2.0
R-HSA-163210,1.0,1.0,2.0
R-HSA-76071,1.0,1.0,2.0
R-HSA-379401,2.0,1.0,3.0
R-HSA-5579015,1.0,1.0,2.0
R-HSA-5368286,1.0,1.0,2.0
R-HSA-156902,1.0,1.0,2.0
R-HSA-2408557,1.0,1.0,2.0
R-HSA-1660662,1.0,1.0,2.0
R-HSA-202433,1.0,1.0,2.0
R-HSA-400511,1.0,1.0,2.0
R-HSA-9027604,1.0,1.0,2.0
R-HSA-209931,1.0,1.0,2.0
R-HSA-4720454,1.0,1.0,2.0
R-HSA-4793954,1.0,1.0,2.0
R-HSA-9036092,1.0,1.0,2.0
R-HSA-5619039,1.0,1.0,2.0
R-HSA-500753,1.0,1.0,2.0
R-HSA-448424,1.0,1.0,2.0
R-HSA-5654741,3.0,1.0,4.0
R-HSA-5652227,1.0,1.0,2.0
R-HSA-191650,1.0,1.0,2.0
R-HSA-72086,1.0,1.0,2.0
R-HSA-9018677,5.0,1.0,6.0
R-HSA-5083636,1.0,1.0,2.0
R-HSA-5632987,1.0,1.0,2.0
R-HSA-936837,1.0,1.0,2.0
R-HSA-5661270,1.0,1.0,2.0
R-HSA-428890,1.0,1.0,2.0
R-HSA-5688031,1.0,1.0,2.0
R-HSA-5683826,1.0,1.0,2.0
R-HSA-5619056,1.0,1.0,2.0
R-HSA-1251932,1.0,1.0,2.0
R-HSA-5679096,1.0,1.0,2.0
R-HSA-5619114,1.0,1.0,2.0
R-HSA-5619092,1.0,1.0,2.0
R-HSA-975956,1.0,1.0,2.0
R-HSA-4549380,1.0,1.0,2.0
R-HSA-2453864,1.0,1.0,2.0
R-HSA-2214320,1.0,1.0,2.0
R-HSA-399997,1.0,1.0,2.0
R-HSA-5579009,1.0,1.0,2.0
R-HSA-5619044,1.0,1.0,2.0
R-HSA-5686938,1.0,1.0,2.0
R-HSA-8856825,1.0,1.0,2.0
R-HSA-5688849,1.0,1.0,2.0
R-HSA-168255,6.0,1.0,7.0
R-HSA-8941237,1.0,1.0,2.0
R-HSA-210990,1.0,1.0,2.0
R-HSA-5083627,1.0,1.0,2.0
R-HSA-2032785,1.0,1.0,2.0
R-HSA-2395516,1.0,1.0,2.0
R-HSA-166187,2.0,1.0,3.0
R-HSA-5578995,1.0,1.0,2.0
R-HSA-532668,1.0,1.0,2.0
R-HSA-5619088,1.0,1.0,2.0
R-HSA-1912408,1.0,1.0,2.0
R-HSA-5579013,1.0,1.0,2.0
R-HSA-2129379,1.0,1.0,2.0
R-HSA-5579027,1.0,1.0,2.0
R-HSA-432040,1.0,1.0,2.0
R-HSA-1566977,1.0,1.0,2.0
R-HSA-5660724,1.0,1.0,2.0
R-HSA-5654743,3.0,1.0,4.0
R-HSA-5602636,1.0,1.0,2.0
R-HSA-196843,1.0,1.0,2.0
R-HSA-2046104,2.0,1.0,3.0
R-HSA-166016,2.0,1.0,3.0
R-HSA-420499,1.0,1.0,2.0
R-HSA-3214842,1.0,1.0,2.0
R-HSA-196780,1.0,1.0,2.0
R-HSA-5619068,1.0,1.0,2.0
R-HSA-5579022,1.0,1.0,2.0
R-HSA-416700,1.0,1.0,2.0
R-HSA-5655302,1.0,1.0,2.0
R-HSA-110381,1.0,1.0,2.0
R-HSA-446107,1.0,1.0,2.0
R-HSA-8981373,1.0,1.0,2.0
R-HSA-2142845,2.0,1.0,3.0
R-HSA-6798163,1.0,1.0,2.0
R-HSA-5663020,1.0,1.0,2.0
R-HSA-983189,1.0,1.0,2.0
R-HSA-1221632,1.0,1.0,2.0
R-HSA-5250924,1.0,1.0,2.0
R-HSA-2892247,1.0,1.0,2.0
R-HSA-5678771,1.0,1.0,2.0
R-HSA-373756,1.0,1.0,2.0
R-HSA-4724325,1.0,1.0,2.0
R-HSA-1614603,1.0,1.0,2.0
R-HSA-1368082,1.0,1.0,2.0
R-HSA-2168880,1.0,1.0,2.0
R-HSA-389948,1.0,1.0,2.0
R-HSA-8963888,1.0,1.0,2.0
R-HSA-447115,4.0,1.0,5.0
R-HSA-5579007,1.0,1.0,2.0
R-HSA-5653890,1.0,1.0,2.0
R-HSA-5657562,1.0,1.0,2.0
R-HSA-606279,1.0,1.0,2.0
R-HSA-352230,1.0,1.0,2.0
R-HSA-3000178,1.0,1.0,2.0
R-HSA-449836,1.0,1.0,2.0
R-HSA-69017,1.0,1.0,2.0
R-HSA-5660883,1.0,1.0,2.0
R-HSA-422085,1.0,1.0,2.0
R-HSA-8949664,1.0,1.0,2.0
R-HSA-70221,1.0,1.0,2.0
R-HSA-1655829,1.0,1.0,2.0
R-HSA-5668599,1.0,1.0,2.0
R-HSA-71403,1.0,1.0,2.0
R-HSA-428643,1.0,1.0,2.0
R-HSA-5661182,1.0,1.0,2.0
R-HSA-70268,1.0,1.0,2.0
R-HSA-75105,1.0,1.0,2.0
R-HSA-5362768,1.0,1.0,2.0
R-HSA-180292,1.0,1.0,2.0
R-HSA-6811438,1.0,1.0,2.0
R-HSA-390918,3.0,1.0,4.0
R-HSA-2564830,1.0,1.0,2.0
R-HSA-5696400,1.0,1.0,2.0
R-HSA-196836,1.0,1.0,2.0
R-HSA-75102,1.0,1.0,2.0
R-HSA-390471,1.0,1.0,2.0
R-HSA-4687000,1.0,1.0,2.0
R-HSA-419037,1.0,1.0,2.0
R-HSA-68949,1.0,1.0,2.0
R-HSA-6807505,1.0,1.0,2.0
R-HSA-933541,1.0,1.0,2.0
R-HSA-189451,1.0,1.0,2.0
R-HSA-203754,1.0,1.0,2.0
R-HSA-163560,1.0,1.0,2.0
R-HSA-3772470,1.0,1.0,2.0
R-HSA-2122947,1.0,1.0,2.0
R-HSA-389542,1.0,1.0,2.0
R-HSA-74259,1.0,1.0,2.0
R-HSA-2408508,1.0,1.0,2.0
R-HSA-75108,1.0,1.0,2.0
R-HSA-5619071,1.0,1.0,2.0
R-HSA-72737,6.0,1.0,7.0
R-HSA-2468052,1.0,1.0,2.0
R-HSA-180336,1.0,1.0,2.0
R-HSA-191273,2.0,1.0,3.0
R-HSA-3304349,2.0,1.0,3.0
R-HSA-5609977,1.0,1.0,2.0
R-HSA-5619058,1.0,1.0,2.0
R-HSA-1300642,1.0,1.0,2.0
R-HSA-6785631,1.0,1.0,2.0
R-HSA-381676,1.0,1.0,2.0
R-HSA-6783589,2.0,1.0,3.0
R-HSA-373076,9.0,1.0,10.0
R-HSA-2151201,1.0,1.0,2.0
R-HSA-6814122,1.0,1.0,2.0
R-HSA-5619067,1.0,1.0,2.0
R-HSA-8877627,1.0,1.0,2.0
R-HSA-2892245,1.0,1.0,2.0
R-HSA-5205685,1.0,1.0,2.0
R-HSA-211736,1.0,1.0,2.0
R-HSA-4755583,1.0,1.0,2.0
R-HSA-3642278,2.0,1.0,3.0
R-HSA-9604323,1.0,1.0,2.0
R-HSA-5657655,1.0,1.0,2.0
R-HSA-200425,1.0,1.0,2.0
R-HSA-5610780,1.0,1.0,2.0
R-HSA-196071,5.0,1.0,6.0
R-HSA-5619089,1.0,1.0,2.0
R-HSA-400042,1.0,1.0,2.0
R-HSA-2559585,1.0,1.0,2.0
R-HSA-113418,1.0,1.0,2.0
R-HSA-198323,1.0,1.0,2.0
R-HSA-5083625,1.0,1.0,2.0
R-HSA-2173793,2.0,2.0,4.0
R-HSA-5656169,1.0,1.0,2.0
R-HSA-8853383,1.0,1.0,2.0
R-HSA-1250196,1.0,1.0,2.0
R-HSA-5545619,1.0,1.0,2.0
R-HSA-68867,3.0,1.0,4.0
R-HSA-209822,1.0,1.0,2.0
R-HSA-1638091,3.0,1.0,4.0
R-HSA-6782210,1.0,1.0,2.0
R-HSA-5619110,1.0,1.0,2.0
R-HSA-429947,1.0,1.0,2.0
R-HSA-8876198,1.0,1.0,2.0
R-HSA-5660862,1.0,1.0,2.0
R-HSA-8948216,1.0,1.0,2.0
R-HSA-156582,1.0,1.0,2.0
R-HSA-168142,0.0,1.0,1.0
R-HSA-114608,1.0,1.0,2.0
R-HSA-5358565,1.0,1.0,2.0
R-HSA-5579014,1.0,1.0,2.0
R-HSA-5579005,1.0,1.0,2.0
R-HSA-3656248,1.0,1.0,2.0
R-HSA-1606322,2.0,1.0,3.0
R-HSA-190828,2.0,1.0,3.0
R-HSA-5662702,1.0,1.0,2.0
R-HSA-421837,2.0,1.0,3.0
R-HSA-5635851,1.0,1.0,2.0
R-HSA-141405,1.0,1.0,2.0
R-HSA-3295583,1.0,1.0,2.0
R-HSA-163358,1.0,1.0,2.0
R-HSA-418597,1.0,1.0,2.0
R-HSA-392851,1.0,1.0,2.0
R-HSA-5223345,1.0,1.0,2.0
R-HSA-216083,1.0,1.0,2.0
R-HSA-6787450,1.0,1.0,2.0
R-HSA-1855184,1.0,1.0,2.0
R-HSA-3928662,1.0,1.0,2.0
R-HSA-549132,2.0,1.0,3.0
R-HSA-5083635,1.0,1.0,2.0
R-HSA-5602498,1.0,1.0,2.0
R-HSA-372708,1.0,1.0,2.0
R-HSA-451326,2.0,1.0,3.0
R-HSA-2644602,1.0,1.0,2.0
R-HSA-400451,1.0,1.0,2.0
R-HSA-397795,2.0,1.0,3.0
R-HSA-69656,1.0,1.0,2.0
R-HSA-8849469,1.0,1.0,2.0
R-HSA-5602680,1.0,1.0,2.0
R-HSA-4420332,1.0,1.0,2.0
R-HSA-1250342,1.0,1.0,2.0
R-HSA-933542,1.0,1.0,2.0
R-HSA-9034015,5.0,1.0,6.0
R-HSA-5263617,1.0,1.0,2.0
R-HSA-211897,6.0,1.0,7.0
R-HSA-8963901,1.0,1.0,2.0
R-HSA-210747,1.0,1.0,2.0
R-HSA-6809371,1.0,1.0,2.0
R-HSA-196819,1.0,1.0,2.0
R-HSA-5579017,1.0,1.0,2.0
R-HSA-426496,1.0,1.0,2.0
R-HSA-163282,1.0,1.0,2.0
R-HSA-392023,1.0,1.0,2.0
R-HSA-5633231,1.0,1.0,2.0
R-HSA-5621575,1.0,1.0,2.0
R-HSA-428540,1.0,1.0,2.0
R-HSA-399955,1.0,1.0,2.0
R-HSA-5578998,1.0,1.0,2.0
R-HSA-426048,1.0,1.0,2.0
R-HSA-2424491,1.0,1.0,2.0
R-HSA-1299503,1.0,1.0,2.0
R-HSA-9018683,2.0,1.0,3.0
R-HSA-8875656,1.0,1.0,2.0
R-HSA-74751,3.0,1.0,4.0
