,,root
FAM219A,gene_expression,0.0540759
MYBBP1A,gene_expression,-0.013635596
MAPKAPK3,gene_expression,-0.0843269
AK9,gene_expression,0.30170983
IQCH,gene_expression,-0.06098212
HMGCL,gene_expression,0.07646989
FRMD4A,gene_expression,0.03299003
PIK3CA,gene_expression,-0.098658256
FXYD4,gene_expression,0.055410214
GSE1,gene_expression,0.0116369175
MDN1,gene_expression,-0.04245083
AIF1L,gene_expression,-0.00055019616
LPIN2,gene_expression,-0.034002047
SCGN,gene_expression,-0.007030991
PRR12,gene_expression,-0.16152018
SH3PXD2A,gene_expression,0.100279465
ZFYVE26,gene_expression,0.033875387
NACAD,gene_expression,0.828796
PI4K2B,gene_expression,4.9033064e-05
XRCC5,gene_expression,-0.09259588
CDH1,gene_expression,-0.05694775
UBE2I,gene_expression,-0.101622015
FBXL14,gene_expression,-0.10530701
MANEA,gene_expression,0.3541219
KCTD13,gene_expression,0.014737599
OR6C3,gene_expression,0.06439211
SLC35B1,gene_expression,-0.09387119
DEFB105A,gene_expression,-0.062840015
WIPI2,gene_expression,-0.016196486
BCDIN3D,gene_expression,0.040497024
CHP1,gene_expression,-0.14648706
FER1L6,gene_expression,-0.05064254
PPIAL4D,gene_expression,-0.06520605
ICA1,gene_expression,-0.069692366
KIAA0753,gene_expression,0.046664078
KANSL3,gene_expression,-0.045883063
EMC6,gene_expression,0.11195349
MTNR1A,gene_expression,0.09240732
RAB28,gene_expression,-0.07587387
MAPK6,gene_expression,0.004877236
COX6C,gene_expression,0.050341662
LTA4H,gene_expression,0.051517703
FAM155B,gene_expression,-0.054399885
KBTBD3,gene_expression,-0.055872057
FOXRED2,gene_expression,-0.044559103
CDKN1A,gene_expression,-0.034094825
OR2T29,gene_expression,-0.13164756
ENAH,gene_expression,0.021849582
SLC39A11,gene_expression,0.049262557
GIGYF2,gene_expression,-0.033818826
RIC8B,gene_expression,0.10208904
NAP1L3,gene_expression,0.088142954
AMY2B,gene_expression,-0.06657794
RRP12,gene_expression,0.008371983
IDS,gene_expression,-0.04716205
NEU2,gene_expression,-0.2826042
ZNF43,gene_expression,0.15957543
FPGT,gene_expression,0.066672
SULT1C3,gene_expression,0.32349035
ZBED2,gene_expression,-0.11245131
GJD3,gene_expression,-0.015166821
RECQL4,gene_expression,-0.09053203
TMEM209,gene_expression,0.074291915
LALBA,gene_expression,-0.021670805
GTPBP3,gene_expression,2.3455138e-10
TMPRSS11D,gene_expression,0.38886046
FNBP4,gene_expression,-0.0870298
UBE3B,gene_expression,-0.11454005
CDAN1,gene_expression,0.00029967228
PAN3,gene_expression,-0.03389502
PIGW,gene_expression,-0.03395904
ZMIZ1,gene_expression,-0.053345986
ACTRT1,gene_expression,0.105545945
GANC,gene_expression,-0.08447809
SNAI3,gene_expression,0.07468343
FAM117A,gene_expression,0.057423506
GLIPR2,gene_expression,0.07870523
KIF27,gene_expression,-0.11882805
CACNG3,gene_expression,-0.19002938
FLYWCH1,gene_expression,-0.039349478
TSG101,gene_expression,0.040670257
P3H1,gene_expression,-0.3310915
TDO2,gene_expression,-0.085209906
ALAD,gene_expression,0.14938483
GLA,gene_expression,-0.012008031
TNRC6C,gene_expression,-0.07401342
AUP1,gene_expression,-0.032864127
HOXA11,gene_expression,0.09275947
RAET1G,gene_expression,0.017345611
NR3C1,gene_expression,0.25601116
LIN28A,gene_expression,0.11124755
ZNF713,gene_expression,0.034275606
RNF217,gene_expression,0.06457399
MAT1A,gene_expression,-0.07800211
EVI5L,gene_expression,0.20631221
CPN1,gene_expression,-0.016823877
FARP1,gene_expression,0.07338844
ZNF280C,gene_expression,-0.009206957
BLOC1S6,gene_expression,-0.07320607
ANKRD54,gene_expression,0.017383678
PTPN21,gene_expression,0.09447935
SCRN2,gene_expression,-0.1315802
RHOT1,gene_expression,0.02550768
TNFRSF13C,gene_expression,0.06368074
ZNF398,gene_expression,0.017225688
GOLIM4,gene_expression,-0.12090555
SCAMP4,gene_expression,-0.19709319
BAZ2A,gene_expression,-0.10712502
CDK2,gene_expression,-0.024396237
ACSBG1,gene_expression,0.015739683
FAT4,gene_expression,-0.14610963
FMNL3,gene_expression,-0.031785924
IGF2BP1,gene_expression,0.19370255
KRTAP10-10,gene_expression,0.11272787
LRWD1,gene_expression,0.20401923
NKD1,gene_expression,-0.00017507971
PDS5A,gene_expression,0.37098113
MORC2,gene_expression,0.08133349
ZNF317,gene_expression,-0.04767509
DNAJC30,gene_expression,-0.0037064836
MRPL15,gene_expression,0.0132067185
PAGE1,gene_expression,-0.07923091
PRX,gene_expression,-0.32955787
ZDHHC17,gene_expression,0.081046715
COMT,gene_expression,0.3016237
TMEM99,gene_expression,0.025632262
BCAT1,gene_expression,0.039947737
TEX33,gene_expression,0.04127112
KCTD9,gene_expression,-0.027027586
ZNF24,gene_expression,0.050669756
LYN,gene_expression,-0.03264112
MEGF6,gene_expression,0.07815664
HOXD1,gene_expression,0.07710807
KDM2A,gene_expression,-0.1499838
TRIM54,gene_expression,0.012193709
SEC14L3,gene_expression,0.06354722
RAVER2,gene_expression,-0.15264262
SERBP1,gene_expression,-0.027587716
POLR2J2,gene_expression,0.06307961
RP1,gene_expression,0.034559444
SLC16A13,gene_expression,0.2148316
SSX5,gene_expression,-0.009376864
MCMBP,gene_expression,0.054391555
RNF141,gene_expression,0.11800098
REG3G,gene_expression,-0.004241672
TOP1,gene_expression,9.923742e-06
FBXW11,gene_expression,-0.08230687
RBM48,gene_expression,0.01631272
DDX39A,gene_expression,0.08740206
ZPLD1,gene_expression,0.047306612
MACC1,gene_expression,0.13854325
ZNF525,gene_expression,0.22616386
UBTD1,gene_expression,0.028718706
KDM1A,gene_expression,-0.05345845
QSOX2,gene_expression,-0.06588575
SYT5,gene_expression,0.31807014
CHST15,gene_expression,-2.2546506e-05
ANKRD10,gene_expression,0.091304444
TMEM174,gene_expression,0.14468674
NME5,gene_expression,-0.0021986845
OR6K2,gene_expression,0.011256873
NGFR,gene_expression,0.06495695
EZR,gene_expression,0.020929812
GC,gene_expression,-0.056463923
EPCAM,gene_expression,0.052173376
LATS1,gene_expression,0.042440128
IGF2BP2,gene_expression,7.408673e-15
AGBL2,gene_expression,-0.044048704
U2AF1,gene_expression,0.06201963
FGF20,gene_expression,0.09106223
ALYREF,gene_expression,0.01242956
SEMA3E,gene_expression,-0.09592197
VPS52,gene_expression,0.017383723
GTF2H4,gene_expression,-0.028092226
PAGR1,gene_expression,0.045280702
POLE3,gene_expression,0.042807393
ELF1,gene_expression,0.06317788
IMPA2,gene_expression,-3.5885375e-06
SFXN2,gene_expression,0.057016626
ERLEC1,gene_expression,0.065639466
MRPL22,gene_expression,-0.03877574
NKRF,gene_expression,-0.07007037
SSX1,gene_expression,-0.12806974
AP1B1,gene_expression,-0.050911304
FA2H,gene_expression,-6.176741e-05
SLC18B1,gene_expression,-0.035150666
PGAP1,gene_expression,-0.03289151
OR10H4,gene_expression,0.16790742
EIF3A,gene_expression,0.015564973
CST8,gene_expression,-0.0075401925
ZBTB4,gene_expression,0.1847912
GLI3,gene_expression,0.1368599
SRP68,gene_expression,-0.027446648
ERCC4,gene_expression,0.09350432
ACP1,gene_expression,-1.633048e-06
BCL7A,gene_expression,0.12031078
UBE2Q2,gene_expression,0.040575873
CRISP1,gene_expression,-0.16230348
TSEN54,gene_expression,-0.084205896
PNISR,gene_expression,-0.03246383
ABCC4,gene_expression,-0.120929874
TNFRSF14,gene_expression,-0.06851835
SNIP1,gene_expression,0.050498426
APOA1,gene_expression,-0.0884302
EREG,gene_expression,1.3463752e-18
NFATC3,gene_expression,0.040051132
OR5R1,gene_expression,0.11948395
SPACA5,gene_expression,0.08570852
RECQL5,gene_expression,-0.1140884
AFP,gene_expression,0.11268382
CBX1,gene_expression,0.055489674
POLR2C,gene_expression,-5.2318555e-10
NACC1,gene_expression,0.17275211
SNCAIP,gene_expression,0.026861576
DPH1,gene_expression,-0.029560417
KLB,gene_expression,0.12412946
MAPK7,gene_expression,-0.087593794
RFXAP,gene_expression,0.06625254
FIBCD1,gene_expression,-0.09350266
THAP10,gene_expression,0.05414822
SYNPO2L,gene_expression,0.004058519
SIM1,gene_expression,-0.010647022
NPEPL1,gene_expression,-0.13994065
TP53BP1,gene_expression,-0.050079152
EIF4A2,gene_expression,-0.014833336
MGST1,gene_expression,0.106951736
PARP1,gene_expression,0.024244977
KLF13,gene_expression,0.11260551
HTATSF1,gene_expression,0.1303561
KEL,gene_expression,-0.013752763
SRI,gene_expression,-0.04887933
LILRB2,gene_expression,0.027100397
TFCP2,gene_expression,0.22413218
TMEM42,gene_expression,-0.08559743
TSR1,gene_expression,-0.07374152
CYP27C1,gene_expression,0.10033071
COL5A3,gene_expression,-0.06833628
HMGN5,gene_expression,0.049899854
MTG1,gene_expression,-0.08180557
AGT,gene_expression,-0.06974356
MFSD8,gene_expression,-0.05920854
XIRP1,gene_expression,-0.007108786
ADNP2,gene_expression,-0.041627742
COA4,gene_expression,0.039668366
NAA20,gene_expression,0.00026133333
TACC2,gene_expression,0.00375946
NFRKB,gene_expression,0.08627156
ZDHHC8,gene_expression,0.06718792
RHPN2,gene_expression,-3.346438e-11
OAZ1,gene_expression,-0.0009631178
ADIPOR1,gene_expression,-0.018298734
EEPD1,gene_expression,0.048196785
FLCN,gene_expression,2.958119e-11
SAMD10,gene_expression,-0.0908562
ZC3H4,gene_expression,0.0944485
OSGEP,gene_expression,0.09836517
CHRDL1,gene_expression,0.013563273
SACM1L,gene_expression,-0.06813264
ZSWIM1,gene_expression,0.2178438
SATL1,gene_expression,-0.11394441
SCAI,gene_expression,0.0060989433
PLS1,gene_expression,0.06726495
ZNF534,gene_expression,0.111902416
MBIP,gene_expression,-0.0009588717
PRKAA1,gene_expression,0.05144614
PITPNA,gene_expression,0.00292512
SATB2,gene_expression,0.0947562
MTX2,gene_expression,-0.07230746
RNF168,gene_expression,-0.037939165
DOCK7,gene_expression,0.1448257
RPN1,gene_expression,2.352324e-06
RAB43,gene_expression,-8.552423e-05
EIF2AK4,gene_expression,0.25824106
FAM131A,gene_expression,0.07257061
TMPRSS11B,gene_expression,-0.1156348
RNF40,gene_expression,0.004904817
RPP30,gene_expression,-0.037667055
CT45A5,gene_expression,0.027883837
TBX3,gene_expression,0.041697316
PRAMEF11,gene_expression,-0.063811205
SPATS2L,gene_expression,-0.04229496
PTP4A1,gene_expression,-0.10201387
CLDN20,gene_expression,-0.057393827
COX8A,gene_expression,0.018210527
KLHL11,gene_expression,-0.13863589
STAT5A,gene_expression,-0.070348285
VPS11,gene_expression,-0.0068441588
CACNG1,gene_expression,-0.0639153
ADCY7,gene_expression,-0.23845409
KNSTRN,gene_expression,-0.12289081
MAU2,gene_expression,0.10085981
ROS1,gene_expression,-0.045930304
RRBP1,gene_expression,0.080324374
PHRF1,gene_expression,0.043047827
RPS25,gene_expression,0.00019360665
OR4D5,gene_expression,0.12207798
MADD,gene_expression,-0.19724242
FAM161A,gene_expression,-0.042815223
MYLIP,gene_expression,0.033273898
EVC2,gene_expression,0.27035168
DDX21,gene_expression,0.12031802
MYL12B,gene_expression,0.11407947
AK2,gene_expression,-0.00093321025
ESRRG,gene_expression,-0.04236884
HMGXB3,gene_expression,0.0041932696
OR2M2,gene_expression,0.03723622
WDR73,gene_expression,0.10573457
RBPMS,gene_expression,-0.110335715
E2F5,gene_expression,0.078778826
ANKRA2,gene_expression,0.03788769
DCAF6,gene_expression,-0.0106809
MATN4,gene_expression,-0.06945541
PYGB,gene_expression,0.008457619
DNMT3A,gene_expression,0.054526478
GABRG2,gene_expression,-0.12981081
HERPUD2,gene_expression,0.06696826
SPTY2D1,gene_expression,-0.030426187
XPNPEP3,gene_expression,-0.11624347
SH3BGRL2,gene_expression,-0.43867242
ITGB1BP1,gene_expression,0.12597056
CLASRP,gene_expression,0.13409328
UGT2B28,gene_expression,-0.17504725
ABHD15,gene_expression,-0.037805073
BTD,gene_expression,0.10283074
LCE1F,gene_expression,-0.08320937
PPIL4,gene_expression,-0.24152057
ANKRD23,gene_expression,-0.09719733
RGS21,gene_expression,0.00036337317
FAM76B,gene_expression,-0.18576744
SLC6A5,gene_expression,-0.08897575
KLHL7,gene_expression,-0.17241564
ITGA2B,gene_expression,-0.03668181
FLI1,gene_expression,-0.0031562191
DDX24,gene_expression,-0.015140801
ECD,gene_expression,-0.021989314
SFT2D3,gene_expression,-0.0131389005
OR2T12,gene_expression,-0.11140961
OR5AU1,gene_expression,0.04918382
SARM1,gene_expression,0.06729962
ZNF879,gene_expression,0.062713906
CHKA,gene_expression,-0.0044115516
LNP1,gene_expression,-0.030651074
ERMN,gene_expression,0.051762022
ALKBH1,gene_expression,0.054346077
SEC14L2,gene_expression,0.1059228
B3GNT9,gene_expression,0.124973945
TGM4,gene_expression,0.0560536
KIAA0513,gene_expression,0.13260178
BAZ2B,gene_expression,0.07015301
TIFAB,gene_expression,0.01680507
ZC3H14,gene_expression,0.03952299
CD74,gene_expression,-0.12466041
TARBP1,gene_expression,0.26143673
KANSL1L,gene_expression,0.05666169
TMCC2,gene_expression,0.022389019
THG1L,gene_expression,-0.06378737
PIK3CD,gene_expression,-0.13276777
INCENP,gene_expression,0.065733425
ADGRB3,gene_expression,0.033230823
NOC3L,gene_expression,-0.021873308
TMEM14C,gene_expression,0.028016422
SMAD3,gene_expression,0.080811225
SIMC1,gene_expression,0.05420789
ELP2,gene_expression,-1.3557902e-10
GPX8,gene_expression,0.035266757
MTFR1L,gene_expression,-0.09265797
ATG12,gene_expression,-0.09211998
S100A11,gene_expression,0.025956934
SNAP29,gene_expression,-0.13625377
ABCA7,gene_expression,-0.055916958
ALG12,gene_expression,0.01883679
TCHP,gene_expression,0.09966235
LCE3B,gene_expression,-0.004372325
HIC1,gene_expression,-6.055778e-10
MEIS1,gene_expression,-0.027735025
PTRHD1,gene_expression,-0.009365616
ATMIN,gene_expression,0.08236807
METAP1D,gene_expression,0.008143787
ZDHHC19,gene_expression,0.07124063
TOR4A,gene_expression,0.03095564
MIS18BP1,gene_expression,0.3408363
SPTLC3,gene_expression,-0.13490437
TRA2B,gene_expression,-0.013675275
ABCD2,gene_expression,0.23488429
UAP1,gene_expression,0.059706252
ZBTB26,gene_expression,-0.21191005
CLUL1,gene_expression,-0.00576583
RHOU,gene_expression,-0.021107677
ZNF76,gene_expression,-0.01851369
OPA3,gene_expression,-0.044727083
OR10X1,gene_expression,-0.06995499
PSMD11,gene_expression,0.002694303
NFATC4,gene_expression,0.03070301
NCKIPSD,gene_expression,0.09217859
NOP56,gene_expression,-0.045457423
OR5AC2,gene_expression,-0.12231428
RALGPS2,gene_expression,0.021641921
SPATA6,gene_expression,0.10275071
KRIT1,gene_expression,-0.010285422
ZNF445,gene_expression,-0.04776502
PDE1A,gene_expression,0.02090448
PIGM,gene_expression,-1.6225564e-06
CLDN2,gene_expression,-0.061081097
SPDYE4,gene_expression,0.004653916
GPR119,gene_expression,-0.08148123
FAM71F1,gene_expression,1.6505539e-05
CTNNA1,gene_expression,0.008957911
USP4,gene_expression,-0.06909267
UTP14A,gene_expression,0.15063031
PRR15L,gene_expression,0.06817894
OR5H1,gene_expression,-0.051572483
DCST1,gene_expression,0.0055150446
CCDC114,gene_expression,0.18957023
DENND4B,gene_expression,0.037390005
TMX4,gene_expression,-0.053873114
CACTIN,gene_expression,0.07863884
UBE2L3,gene_expression,-7.426339e-08
ADAM20,gene_expression,0.018802738
CENPH,gene_expression,-0.038874306
SUSD1,gene_expression,-0.014099283
ANKHD1,gene_expression,-0.028023552
NR3C2,gene_expression,0.00012335215
TNNI3K,gene_expression,-0.08075591
HCN3,gene_expression,0.095803075
TOPBP1,gene_expression,-1.6708708e-06
ELMOD3,gene_expression,0.028184202
BDH1,gene_expression,-0.114037
SF3B1,gene_expression,-1.4281468e-15
TM9SF1,gene_expression,-0.01190142
ATG14,gene_expression,0.12664346
ZBTB2,gene_expression,0.4684903
FAM160B1,gene_expression,-0.10930517
PCED1A,gene_expression,-0.093663886
KRTAP12-4,gene_expression,-0.045754176
PRKX,gene_expression,0.11171706
SLC26A1,gene_expression,-0.10106119
DAZ2,gene_expression,0.0007058989
NDUFAF1,gene_expression,0.08968706
STPG1,gene_expression,0.003877304
BACE1,gene_expression,0.046466477
RLF,gene_expression,-0.0080488585
SCFD2,gene_expression,-0.0033603963
GBX1,gene_expression,-0.0985954
CPPED1,gene_expression,0.0016219685
TMEM151A,gene_expression,-0.33757496
GNPTG,gene_expression,9.578863e-08
EDC4,gene_expression,-0.04750066
B4GALT5,gene_expression,-0.034987107
KIF2A,gene_expression,0.0777849
IL11RA,gene_expression,-0.060245346
PSMC3IP,gene_expression,0.008447791
REG1A,gene_expression,0.07124291
POU4F1,gene_expression,0.30123407
ABHD14A,gene_expression,0.0004853816
ACTL6B,gene_expression,-0.02720911
COX18,gene_expression,0.0010044089
MAGI3,gene_expression,0.07500307
RPL7L1,gene_expression,-0.03817876
SYBU,gene_expression,-0.08817749
NAPB,gene_expression,-2.2118871e-11
GNAS,gene_expression,-0.07942902
OR10G8,gene_expression,-0.017687693
TJP1,gene_expression,-0.014115558
RNPEP,gene_expression,-0.035570793
ERCC5,gene_expression,-0.124462314
OR4K2,gene_expression,0.07081978
NEDD4,gene_expression,0.14237891
CCL1,gene_expression,0.15663405
CKAP5,gene_expression,-0.21834679
HEBP1,gene_expression,-0.023971738
DQX1,gene_expression,-6.8333896e-13
KHK,gene_expression,-0.050647926
SDHC,gene_expression,-0.13603552
MAGEC1,gene_expression,0.15349947
CD2BP2,gene_expression,-0.033726882
MBD3,gene_expression,-0.082827695
WIPF1,gene_expression,-0.08933289
LCE3D,gene_expression,-0.078305535
FSTL1,gene_expression,-0.048042044
AURKC,gene_expression,0.19773859
KIF4B,gene_expression,0.012526661
BMP2K,gene_expression,-0.07572538
ILVBL,gene_expression,0.00016202348
CELSR2,gene_expression,0.012294439
SWAP70,gene_expression,-0.05968846
CPEB4,gene_expression,0.14810191
WDR83,gene_expression,-0.15660506
COLGALT1,gene_expression,0.08914007
RCCD1,gene_expression,0.09012296
SETD4,gene_expression,-0.08665228
INO80B,gene_expression,0.011660602
MAGED1,gene_expression,-0.116326004
KBTBD6,gene_expression,0.017217837
PRRX1,gene_expression,-1.27303e-07
ZNF735,gene_expression,-0.035021808
CD9,gene_expression,-0.04755515
CYB5R1,gene_expression,0.040438797
DDR2,gene_expression,0.057408456
DIXDC1,gene_expression,0.035287738
PAK1,gene_expression,2.843779e-10
RNPEPL1,gene_expression,0.06886645
MRFAP1,gene_expression,0.0787421
TFB2M,gene_expression,-0.20439266
OAZ2,gene_expression,-0.032301087
S100G,gene_expression,-0.06216257
FGL2,gene_expression,-0.055294134
DEFA1B,gene_expression,-0.11398734
MTHFS,gene_expression,0.106202655
SPDYE5,gene_expression,0.0694083
ARL6IP5,gene_expression,0.09722216
PAAF1,gene_expression,0.008496311
TMTC4,gene_expression,0.10521531
YIPF4,gene_expression,-0.0797831
COPS7B,gene_expression,-0.012008195
DTD1,gene_expression,-0.16934346
STAU2,gene_expression,0.014789302
ANXA9,gene_expression,-0.020432198
KCNK17,gene_expression,0.08150414
ALKBH5,gene_expression,-0.022417268
TRMT112,gene_expression,-0.010132874
AKAP3,gene_expression,0.04217946
ANKIB1,gene_expression,0.0090964185
NT5DC2,gene_expression,0.12821935
HOXC13,gene_expression,0.15453115
LACRT,gene_expression,0.015429639
PRSS22,gene_expression,0.045192037
TCAF1,gene_expression,-0.24682802
ZNF586,gene_expression,0.06015055
ASTE1,gene_expression,-0.25991282
ZNF16,gene_expression,-0.06739143
ARL8A,gene_expression,4.0465916e-12
TEX2,gene_expression,3.868665e-09
BCL6,gene_expression,-0.09709113
TMEM44,gene_expression,0.20940436
FAM227A,gene_expression,0.02878546
SERPIND1,gene_expression,0.11017772
MAGEB6,gene_expression,-0.005536826
IQGAP3,gene_expression,0.067831784
MBD4,gene_expression,-0.17708191
EEF1B2,gene_expression,0.014336715
DNAL1,gene_expression,0.04268279
B3GALT4,gene_expression,-0.07743351
ZNF773,gene_expression,-0.006947526
ARFGAP2,gene_expression,0.045148503
PROSER2,gene_expression,0.04227444
ZSWIM5,gene_expression,0.0029718222
ST3GAL6,gene_expression,0.18310165
MAGEB2,gene_expression,0.07085719
CWC27,gene_expression,0.056910373
SERPINI1,gene_expression,0.16690858
TNFSF10,gene_expression,0.12526746
SLC1A3,gene_expression,0.05849377
BMPR1A,gene_expression,-0.093686655
CYB5R3,gene_expression,0.02508187
NNAT,gene_expression,-0.047034655
ACOT7,gene_expression,-0.040464703
SUCLG2,gene_expression,0.11556447
TP53BP2,gene_expression,-0.022225756
TMTC2,gene_expression,0.06093694
EI24,gene_expression,0.032692667
BAIAP2,gene_expression,-0.12747103
SPDYE3,gene_expression,-0.1127765
SAP30BP,gene_expression,0.0611559
CCDC90B,gene_expression,-0.08220031
OR9Q2,gene_expression,0.05467607
TAGLN2,gene_expression,0.05780123
RBM44,gene_expression,0.036894288
BICD2,gene_expression,0.048213974
RBM22,gene_expression,0.0703936
LIPC,gene_expression,0.0597027
PRR23C,gene_expression,0.019290967
CFAP44,gene_expression,-0.17040294
OR10J5,gene_expression,-6.322266e-10
KDELR2,gene_expression,0.0011751206
RASL12,gene_expression,0.03592952
NBPF9,gene_expression,-0.07161236
SAP130,gene_expression,-0.1677236
BST1,gene_expression,0.04381797
BPIFA3,gene_expression,-0.104280666
PHKG1,gene_expression,7.638475e-13
KLHL25,gene_expression,0.08008852
PRPF40B,gene_expression,-0.0018992898
STK40,gene_expression,0.08887271
GATA6,gene_expression,-0.03584449
ADPGK,gene_expression,0.019631715
PCGF6,gene_expression,0.07525932
DEK,gene_expression,0.0025999888
PA2G4,gene_expression,0.041047547
LDHA,gene_expression,0.089014865
MKRN1,gene_expression,0.061589792
TBX20,gene_expression,0.0060542454
PPP1R7,gene_expression,-0.0011017793
CSTB,gene_expression,-0.07457014
SGK3,gene_expression,0.05734729
CAPZB,gene_expression,-0.11486228
NUDT2,gene_expression,-0.15661475
TMEM144,gene_expression,0.049772132
GTF3C2,gene_expression,-0.0886559
TRIP11,gene_expression,0.0008978324
RBMY1A1,gene_expression,-0.08328803
BTBD3,gene_expression,-0.22752176
SLC10A3,gene_expression,0.023936413
SPATA20,gene_expression,-0.015426274
SSR2,gene_expression,0.2034888
GPR52,gene_expression,-0.14496349
PIM3,gene_expression,0.10028729
POLR3A,gene_expression,-0.15895504
ARL13B,gene_expression,0.1940448
UACA,gene_expression,0.012360784
IFNL2,gene_expression,-0.08345192
DYNC1LI1,gene_expression,-0.00012582977
STK38L,gene_expression,-0.12984371
TPK1,gene_expression,0.0012534428
MNAT1,gene_expression,0.031302
TFDP2,gene_expression,0.04037501
LRRC20,gene_expression,-0.08717193
TPCN2,gene_expression,-0.016498568
TUBB8,gene_expression,-0.1541335
FGFR2,gene_expression,-3.122175e-09
NOL6,gene_expression,0.056556415
GDAP1L1,gene_expression,0.093145534
IFT172,gene_expression,-0.12909733
PARL,gene_expression,0.020689763
PTP4A2,gene_expression,-0.09785381
WIPI1,gene_expression,-0.04974562
CACNB3,gene_expression,-0.06481992
PPP1R15B,gene_expression,0.063901156
GMEB2,gene_expression,-1.881357e-09
ZFHX3,gene_expression,-0.023355331
COL1A2,gene_expression,-0.10271083
SPRTN,gene_expression,0.19744684
STXBP4,gene_expression,-0.011921874
TFPI,gene_expression,-0.103289194
PATZ1,gene_expression,0.11993443
LHPP,gene_expression,0.0731762
SSX4,gene_expression,0.066138715
STK24,gene_expression,0.06584964
RSPRY1,gene_expression,0.027737226
ST7L,gene_expression,-0.09136686
KRT10,gene_expression,-0.078495525
CROCC,gene_expression,-0.14064692
GMCL1,gene_expression,1.8271283e-05
ETNK1,gene_expression,-0.0010388029
GPR12,gene_expression,-0.060455028
TRPV5,gene_expression,0.11607051
TXNIP,gene_expression,0.14929809
HNRNPLL,gene_expression,-0.08302416
BABAM1,gene_expression,-0.14575872
KIAA0825,gene_expression,0.04962504
WNT9B,gene_expression,0.16145411
LDB1,gene_expression,0.09288309
CCDC106,gene_expression,1.6768538e-10
DEFB112,gene_expression,-0.062271904
NTSR2,gene_expression,-0.07470654
SERPING1,gene_expression,0.06103357
SFT2D2,gene_expression,-0.007944653
DIMT1,gene_expression,-0.10617482
MYLK2,gene_expression,0.07991809
PPIAL4G,gene_expression,0.06286102
ZBTB46,gene_expression,0.038932722
MRPL10,gene_expression,-0.09438697
ACADS,gene_expression,-0.11179694
ZIC4,gene_expression,0.18883072
USP42,gene_expression,0.10733729
PTK6,gene_expression,-0.0004664722
PCYT2,gene_expression,0.029634252
PTPRA,gene_expression,-0.0011280741
TNFAIP8L1,gene_expression,0.010975012
PDE6H,gene_expression,-0.10977174
UNC119,gene_expression,-0.15867856
TMEM170B,gene_expression,-0.31673336
FBLN7,gene_expression,-0.21672435
ZNF830,gene_expression,-0.051987007
IL7,gene_expression,0.11749827
FAM131C,gene_expression,-0.08847721
RYBP,gene_expression,0.010709267
SEMA4B,gene_expression,-0.0424687
ANKRD9,gene_expression,0.040723264
ABCB7,gene_expression,0.05679046
CLPTM1L,gene_expression,0.03762965
LCN8,gene_expression,-0.18170138
FGD4,gene_expression,0.07157726
TCP11L2,gene_expression,0.05178502
SPTAN1,gene_expression,2.4417901e-29
OR8H1,gene_expression,0.06240541
ATP2A1,gene_expression,-0.025943598
M1AP,gene_expression,0.009663677
ZNF362,gene_expression,0.015652023
C1R,gene_expression,0.012816344
CLEC7A,gene_expression,-0.036836386
WDR70,gene_expression,0.035852898
LDB2,gene_expression,0.089669116
HLA-C,gene_expression,-0.01294643
SEC22A,gene_expression,-0.0049176305
NRIP2,gene_expression,0.06981624
SIRT2,gene_expression,-0.042918906
SOX8,gene_expression,-0.09758159
AKAP9,gene_expression,-0.04785753
IRGM,gene_expression,0.08371933
PIGX,gene_expression,-0.010827132
NUTM1,gene_expression,0.0802427
JMJD8,gene_expression,0.14594017
NCL,gene_expression,-0.0057200394
DNAJA1,gene_expression,0.10214567
TERT,gene_expression,-0.029030139
COL6A5,gene_expression,0.0058106952
GML,gene_expression,-0.03256721
KLK14,gene_expression,0.022669325
OR56A1,gene_expression,0.00017940103
DHX35,gene_expression,0.028740693
ZNF517,gene_expression,-0.018900886
ERMARD,gene_expression,-0.0481838
QRICH2,gene_expression,0.01813919
SLITRK1,gene_expression,-0.0064658746
MZF1,gene_expression,0.060761046
ZNF710,gene_expression,-0.08361774
FBXL3,gene_expression,0.025177805
CHCHD2,gene_expression,-0.033931687
MBLAC2,gene_expression,-0.033479262
RPRD2,gene_expression,0.09068729
STATH,gene_expression,-0.0076479604
WDR7,gene_expression,9.226513e-08
VKORC1L1,gene_expression,-0.06834371
SEMA3D,gene_expression,-0.031815663
PDCL3,gene_expression,0.09774919
BLOC1S3,gene_expression,-0.015931103
ZSWIM6,gene_expression,0.023637017
PIP5KL1,gene_expression,0.051393844
PATE1,gene_expression,0.023190383
KRTAP12-2,gene_expression,0.053795222
ZFP82,gene_expression,-0.038003594
LRP2BP,gene_expression,-0.06821359
IRAK4,gene_expression,-0.18239841
MTHFR,gene_expression,-0.23962906
PXDC1,gene_expression,-0.1119759
FYCO1,gene_expression,0.2624465
SPANXN2,gene_expression,-0.021609241
DNAH6,gene_expression,-0.011828475
RAP2B,gene_expression,0.10184871
ZNF516,gene_expression,-0.013638772
ZNF502,gene_expression,-0.24940948
MRGPRX4,gene_expression,0.06651837
SNX1,gene_expression,0.0474042
NNT,gene_expression,0.0823185
DFFA,gene_expression,-0.004082623
SLC35B4,gene_expression,-2.5473686e-11
YPEL2,gene_expression,-0.09343776
PRB4,gene_expression,0.023754459
TMEM106B,gene_expression,0.087940395
MICALL1,gene_expression,0.007974356
EPM2A,gene_expression,0.075232096
