,,coef
CACNA1E,gene_expression,2.8378852e-07
ATP6V1H,gene_expression,1.7616452e-05
EFNA1,gene_expression,2.8698466e-06
NR3C1,gene_expression,1.5744687e-06
ZNF91,gene_expression,0.0
SNX17,gene_expression,0.0
PPID,gene_expression,0.0
CLDN20,gene_expression,3.2085956e-10
MAF,gene_expression,5.7090277e-10
RFX7,gene_expression,0.0
BACH2,gene_expression,0.0
GNPAT,gene_expression,1.1607696e-06
ZDHHC12,gene_expression,0.0
LMBR1,gene_expression,0.0
NDUFAF4,gene_expression,9.344607e-07
TFB1M,gene_expression,2.8745962e-06
TM9SF2,gene_expression,0.0
BRF2,gene_expression,1.5265845e-05
KLHL21,gene_expression,1.654481e-07
GALNT16,gene_expression,0.0
TANGO6,gene_expression,0.0
TOMM6,gene_expression,3.1512115e-09
ATP13A1,gene_expression,0.00013708633
PLS3,gene_expression,0.0
SLC5A3,gene_expression,1.039051e-06
NUDCD2,gene_expression,0.0
HMOX2,gene_expression,5.328305e-06
GPATCH2L,gene_expression,0.0
HOXC13,gene_expression,0.0
ZNF526,gene_expression,0.0
SMYD4,gene_expression,0.0
LTBP4,gene_expression,7.750147e-09
SMAD7,gene_expression,5.884942e-07
SNAPC2,gene_expression,5.771495e-06
SLC11A2,gene_expression,0.0
ARHGAP10,gene_expression,4.045456e-05
MYADM,gene_expression,0.0
DSTN,gene_expression,0.0
OSCP1,gene_expression,0.0
SERPINI1,gene_expression,0.0
PM20D2,gene_expression,0.0
AMY2A,gene_expression,2.0867797e-06
MTF2,gene_expression,1.0116772e-06
CEP57,gene_expression,8.318921e-07
NAIP,gene_expression,0.0
DGKQ,gene_expression,0.0
ATG12,gene_expression,0.000750686
BCL2L12,gene_expression,0.0
CTAGE6,gene_expression,0.0
ZNF217,gene_expression,1.8741702e-08
CCR6,gene_expression,1.3516975e-06
ISG20,gene_expression,0.0
CAPRIN1,gene_expression,0.0
DAPK3,gene_expression,9.277118e-09
CRB3,gene_expression,1.0400161e-05
GPR160,gene_expression,0.0
ZNF626,gene_expression,0.0
SEZ6L2,gene_expression,0.0
CLCN4,gene_expression,0.0
MANBA,gene_expression,2.4104522e-06
APEX1,gene_expression,1.3768781e-06
MTIF3,gene_expression,1.1806482e-07
RTCA,gene_expression,0.0
DAXX,gene_expression,5.857091e-07
FAM171A1,gene_expression,0.0
SNRPG,gene_expression,9.3901135e-06
ABR,gene_expression,0.0014675988
NAALADL1,gene_expression,0.0
STK39,gene_expression,0.0
TC2N,gene_expression,0.0
ZNFX1,gene_expression,0.0
LBR,gene_expression,0.0
OPRL1,gene_expression,4.2503004e-07
DPH2,gene_expression,7.104032e-12
RNF220,gene_expression,8.3542995e-09
TTC3,gene_expression,0.0
ZNF496,gene_expression,0.0
ZNF384,gene_expression,0.0
KIF13B,gene_expression,5.061392e-08
PARP2,gene_expression,6.5357426e-07
QPCTL,gene_expression,0.0
FAM13B,gene_expression,1.0011703e-06
ZNF20,gene_expression,0.0
HACE1,gene_expression,5.891652e-07
AKAP8,gene_expression,0.0
CCDC22,gene_expression,3.987242e-09
TMEM236,gene_expression,0.0
ANTXR2,gene_expression,5.9914845e-07
FAM174A,gene_expression,0.0
GPRASP2,gene_expression,0.0
SAMHD1,gene_expression,0.0
CERS5,gene_expression,3.6532448e-08
FBXW11,gene_expression,6.008518e-06
THOC3,gene_expression,1.5136848e-06
EIF2B2,gene_expression,8.051913e-08
TRIM68,gene_expression,0.0
CARS2,gene_expression,6.540455e-09
LEO1,gene_expression,4.4933727e-06
MAP3K11,gene_expression,0.0
OTUD5,gene_expression,0.00018183664
DR1,gene_expression,3.789574e-08
PSMA3,gene_expression,2.533923e-06
LZTR1,gene_expression,0.0
FMNL2,gene_expression,3.9269075e-06
FNBP4,gene_expression,0.0
ZNHIT2,gene_expression,0.0
FAS,gene_expression,2.1223212e-05
EIF2B3,gene_expression,1.7660413e-07
ARL6IP5,gene_expression,0.0
SHMT1,gene_expression,6.7090303e-07
PDCL3,gene_expression,0.0
PDCD6IP,gene_expression,5.170579e-07
TXNDC12,gene_expression,0.0
SS18,gene_expression,0.0
USP37,gene_expression,1.052609e-07
MLYCD,gene_expression,1.5387503e-08
UPRT,gene_expression,0.0
ELMO3,gene_expression,0.0
UGCG,gene_expression,0.00019605768
SMUG1,gene_expression,8.1113353e-07
PPTC7,gene_expression,0.0
DDX39B,gene_expression,3.8810208e-07
TIMM10B,gene_expression,4.7116576e-08
SNX6,gene_expression,0.0
YY1AP1,gene_expression,0.0
CEBPA,gene_expression,8.1620345e-07
ERCC3,gene_expression,4.7145077e-06
IFRD2,gene_expression,0.0
MIF4GD,gene_expression,0.0
LARP4B,gene_expression,0.0
PVALB,gene_expression,0.0
DNAJC27,gene_expression,0.0
ROGDI,gene_expression,0.0
PPP2R2A,gene_expression,1.399823e-07
NAA35,gene_expression,1.4916724e-07
SHPRH,gene_expression,4.118144e-10
NEUROG3,gene_expression,1.4359529e-07
GAA,gene_expression,5.960134e-07
RNF167,gene_expression,0.0
STAG1,gene_expression,1.2685966e-05
ZFP62,gene_expression,0.0
SYCP2,gene_expression,8.35939e-08
IGF2BP2,gene_expression,2.298723e-07
IQGAP3,gene_expression,1.636887e-05
ATP6AP1,gene_expression,2.0290213e-07
ZMIZ1,gene_expression,0.0
EPN2,gene_expression,1.4079116e-07
SWT1,gene_expression,0.0
ZNF585B,gene_expression,0.0
VAT1L,gene_expression,0.0
UCKL1,gene_expression,1.340267e-09
PSMD8,gene_expression,4.9244168e-06
BEX2,gene_expression,0.0
MMP13,gene_expression,1.6081817e-08
SOX4,gene_expression,1.5958717e-08
S100A11,gene_expression,5.6951063e-08
PSMD3,gene_expression,6.9634493e-06
LTV1,gene_expression,2.455878e-10
MEX3C,gene_expression,2.271923e-07
ITK,gene_expression,4.552676e-06
SESN3,gene_expression,8.6025175e-06
TSSK2,gene_expression,0.0
LEMD3,gene_expression,9.2879316e-05
ZBBX,gene_expression,0.0
EIF6,gene_expression,0.0
KLHDC8B,gene_expression,0.0
CHD4,gene_expression,2.4051358e-06
LHX6,gene_expression,0.0
ZNF766,gene_expression,0.0
ATAD3A,gene_expression,0.0
SNX14,gene_expression,0.0
FAM122B,gene_expression,0.0
DTD1,gene_expression,0.0
IDE,gene_expression,1.2865216e-07
SERPINB6,gene_expression,1.1564996e-06
HOXB5,gene_expression,0.0
AKT3,gene_expression,5.337968e-05
QARS,gene_expression,3.199255e-07
TMEM144,gene_expression,0.0
CAMSAP2,gene_expression,0.0
APOBEC3B,gene_expression,1.2752079e-06
FAIM,gene_expression,0.0
NEK8,gene_expression,0.0
TAF6,gene_expression,3.7946556e-06
FES,gene_expression,7.939753e-06
FSIP1,gene_expression,0.0
PRRG2,gene_expression,0.0
TEX2,gene_expression,0.0
CHURC1,gene_expression,0.0
FOXO1,gene_expression,4.8002938e-05
EPDR1,gene_expression,0.0
LSM5,gene_expression,5.9637546e-07
PSMD10,gene_expression,0.00014415939
NCAPD2,gene_expression,3.0744107e-07
NBPF10,gene_expression,0.0
CYTH2,gene_expression,1.5471392e-09
CCNG1,gene_expression,2.2336451e-07
GATC,gene_expression,0.0
LDHA,gene_expression,0.0
CREB3L2,gene_expression,1.03255104e-07
BCL9L,gene_expression,1.0429343e-06
PYGM,gene_expression,5.7675754e-07
DHX29,gene_expression,0.0
KIAA1147,gene_expression,0.0
CHMP5,gene_expression,8.405597e-08
NCOA6,gene_expression,4.0971204e-07
RUNDC1,gene_expression,0.0
NEK10,gene_expression,0.0
PCSK1,gene_expression,7.535505e-08
RUFY3,gene_expression,0.0
FBLN1,gene_expression,2.4855627e-08
NAA60,gene_expression,0.0
DIO1,gene_expression,1.7408532e-07
WDHD1,gene_expression,0.0
CRY1,gene_expression,0.0
ACAD9,gene_expression,2.8522845e-06
CELF1,gene_expression,0.0
ELK1,gene_expression,1.1389639e-05
NEK3,gene_expression,0.0
RAB4B,gene_expression,7.9427065e-07
CHD2,gene_expression,0.0
MOB2,gene_expression,0.0
TRIM56,gene_expression,0.0
PIGY,gene_expression,3.4755893e-11
DUS1L,gene_expression,0.0
SIPA1L3,gene_expression,0.0
SARS,gene_expression,1.4705291e-06
DIS3L,gene_expression,0.0
TMEM243,gene_expression,0.0
RRAGC,gene_expression,4.8165143e-06
NBN,gene_expression,1.9144181e-06
TXNRD1,gene_expression,2.2501225e-05
CLIC2,gene_expression,0.0
CBFA2T3,gene_expression,0.0
KDM2B,gene_expression,1.2361927e-08
TNNC2,gene_expression,1.5100179e-06
HFE,gene_expression,2.1254255e-06
RNF20,gene_expression,1.2574327e-09
TMEM80,gene_expression,0.0
EFNA4,gene_expression,3.154712e-06
RHBDD3,gene_expression,0.0
VEZT,gene_expression,0.0
ADAM15,gene_expression,6.102437e-08
CORO7,gene_expression,0.0
DNAJC5,gene_expression,5.328374e-07
RAB11A,gene_expression,2.3798418e-07
RPL27,gene_expression,2.0739973e-05
DLC1,gene_expression,2.3012934e-05
FZD2,gene_expression,3.7066259e-06
LONRF1,gene_expression,2.504782e-07
FUCA2,gene_expression,1.0274471e-06
NKAP,gene_expression,0.0
HINFP,gene_expression,0.0
MC4R,gene_expression,9.431483e-08
THBS3,gene_expression,0.0
RPL31,gene_expression,0.00011566663
ADCK2,gene_expression,0.0
GOLGA5,gene_expression,3.572968e-10
CTHRC1,gene_expression,0.0
MON2,gene_expression,0.0
SMAD4,gene_expression,6.3621876e-05
TUFT1,gene_expression,0.0
HMGA1,gene_expression,1.7079119e-05
TMEM147,gene_expression,0.0
NUDT16,gene_expression,6.1857604e-06
ZYX,gene_expression,0.0
UTP23,gene_expression,0.0
RPS20,gene_expression,0.000169053
F8A1,gene_expression,0.0
ZHX2,gene_expression,0.0
CDK5RAP2,gene_expression,3.8112657e-07
L3MBTL3,gene_expression,0.0
KLLN,gene_expression,0.0
STK11,gene_expression,6.708276e-08
HSPD1,gene_expression,3.8575113e-06
CLK1,gene_expression,0.0
EIF3D,gene_expression,8.242169e-07
CHRAC1,gene_expression,0.0
ASXL2,gene_expression,2.6425646e-09
ICA1,gene_expression,0.0
SNIP1,gene_expression,0.0
SYT7,gene_expression,2.3745702e-08
MNX1,gene_expression,0.0
PLD6,gene_expression,3.5789657e-07
UQCRC2,gene_expression,0.0
SMG8,gene_expression,1.5475591e-06
ZNF786,gene_expression,0.0
CHTOP,gene_expression,7.2558885e-07
ARHGAP18,gene_expression,7.0642027e-06
WBP11,gene_expression,2.138701e-07
ZNF101,gene_expression,0.0
RBBP9,gene_expression,0.0
CYTH1,gene_expression,2.8289484e-09
PTBP2,gene_expression,0.0
METTL17,gene_expression,0.0
ALYREF,gene_expression,7.831372e-08
COPS7A,gene_expression,3.3032177e-07
TMEM14B,gene_expression,0.0
HNRNPA0,gene_expression,3.4677836e-08
UBALD1,gene_expression,0.0
ZFYVE27,gene_expression,0.0
MPP5,gene_expression,5.4124158e-08
CYB5D1,gene_expression,0.0
AGPAT4,gene_expression,8.841813e-09
KLHL14,gene_expression,0.0
CPEB4,gene_expression,0.0
YPEL2,gene_expression,0.0
TRAPPC6B,gene_expression,6.960836e-08
MGAT5,gene_expression,9.4183825e-08
PRPF4B,gene_expression,0.0
GOSR2,gene_expression,1.2949491e-07
PTPN18,gene_expression,8.7808655e-07
SESN2,gene_expression,7.7661383e-07
MED1,gene_expression,3.3028873e-06
LYPLAL1,gene_expression,0.0
EHD1,gene_expression,0.0
PYGB,gene_expression,1.4025189e-06
RABGGTA,gene_expression,1.043987e-08
OR5K4,gene_expression,5.3876863e-07
PEMT,gene_expression,1.12035316e-07
SORBS1,gene_expression,3.6798883e-07
DPPA3,gene_expression,0.0
PLCB1,gene_expression,1.2931877e-05
AP3S1,gene_expression,7.654606e-07
PDK3,gene_expression,2.7035374e-11
GLS,gene_expression,6.5339e-07
KIF7,gene_expression,0.0
TRA2A,gene_expression,0.0
FURIN,gene_expression,1.3902255e-05
PI4KB,gene_expression,6.6039064e-08
ATG9A,gene_expression,0.0
ZNF276,gene_expression,0.0
PNPLA1,gene_expression,0.0
PPT1,gene_expression,0.0
NPLOC4,gene_expression,4.453154e-08
RAB14,gene_expression,5.483884e-06
POLR3D,gene_expression,1.22458e-06
TMEM230,gene_expression,0.0
FBXL5,gene_expression,1.4643406e-07
DTWD1,gene_expression,0.0
RHOA,gene_expression,8.5458705e-05
SAT2,gene_expression,0.0
POLE3,gene_expression,1.0782119e-05
EIF2AK2,gene_expression,3.5893353e-07
SLC4A5,gene_expression,3.325122e-05
POMT2,gene_expression,0.0
CSNK1D,gene_expression,5.579526e-06
PTK2,gene_expression,5.742146e-07
HSP90B1,gene_expression,0.0002640021
SDC4,gene_expression,1.2411542e-05
OASL,gene_expression,0.0
FABP4,gene_expression,4.989173e-07
GTF2H1,gene_expression,5.4634766e-06
PRR15,gene_expression,0.0
STIM1,gene_expression,7.289781e-07
FAM209B,gene_expression,0.0
PLCXD1,gene_expression,0.0
DHX34,gene_expression,0.0
MCCD1,gene_expression,0.0
MBLAC2,gene_expression,0.0
STAM,gene_expression,1.8188272e-06
AIP,gene_expression,1.9597899e-06
ASF1A,gene_expression,4.0078285e-06
ATG2B,gene_expression,0.0
NOC4L,gene_expression,2.4868158e-10
TBCCD1,gene_expression,0.0
TCF25,gene_expression,0.0
BBS7,gene_expression,8.2392e-08
CACFD1,gene_expression,6.076759e-07
FBLN7,gene_expression,0.0
LONP2,gene_expression,1.891989e-09
ZC3H18,gene_expression,0.0
NUB1,gene_expression,2.3827893e-08
COL3A1,gene_expression,3.018219e-09
PNPLA2,gene_expression,2.2330346e-06
RGL4,gene_expression,0.0
DCTN2,gene_expression,1.4013029e-05
NFKBIB,gene_expression,9.828956e-06
AGPAT3,gene_expression,7.8347975e-06
MPP7,gene_expression,0.0
SNRNP200,gene_expression,8.289266e-08
UNC13D,gene_expression,6.926101e-06
SIRPA,gene_expression,5.1032207e-06
GLMP,gene_expression,0.0
SOCS1,gene_expression,7.2783105e-06
MMP20,gene_expression,2.4716338e-09
FBRS,gene_expression,0.0
BTD,gene_expression,4.921451e-07
CARHSP1,gene_expression,0.0
RMI1,gene_expression,5.067944e-07
RFWD3,gene_expression,0.0
HK1,gene_expression,0.0
PPP6R3,gene_expression,1.3058975e-07
KDM5C,gene_expression,6.939689e-09
DGCR8,gene_expression,1.4665761e-07
MSH6,gene_expression,7.271593e-06
PRICKLE1,gene_expression,1.058817e-06
ATP8A1,gene_expression,0.000167795
KIAA0100,gene_expression,0.0
PRKX,gene_expression,0.0
TDRD9,gene_expression,3.9423725e-08
LRRC23,gene_expression,0.0
MYCBP2,gene_expression,0.0
RALBP1,gene_expression,8.33992e-06
WDR36,gene_expression,2.3179161e-10
CABLES2,gene_expression,0.0
BTAF1,gene_expression,0.0
BMPR1A,gene_expression,2.707727e-08
AGAP4,gene_expression,0.0
LEP,gene_expression,2.599375e-08
LCP1,gene_expression,5.6283805e-10
SLC35E3,gene_expression,0.0
AVEN,gene_expression,0.0
TARSL2,gene_expression,0.0
ERF,gene_expression,4.923093e-07
TMTC1,gene_expression,0.0
CMTR2,gene_expression,0.0
HP1BP3,gene_expression,0.0
PTX4,gene_expression,0.0
TRIM43,gene_expression,0.0
PHB,gene_expression,7.400131e-05
STRADA,gene_expression,1.48389825e-08
RALGPS2,gene_expression,0.0
GMPPA,gene_expression,0.0
AP2B1,gene_expression,2.265777e-06
AKAP8L,gene_expression,0.0
ZNF28,gene_expression,0.0
FAM180B,gene_expression,0.0
NUP205,gene_expression,5.9641397e-06
SLC25A42,gene_expression,0.0
ARSD,gene_expression,6.8678714e-06
ZNF200,gene_expression,0.0
GPR182,gene_expression,0.0
CIRBP,gene_expression,0.0
RNF121,gene_expression,0.0
BRD3,gene_expression,0.0
RNGTT,gene_expression,8.525805e-08
PUS3,gene_expression,0.0
ABHD5,gene_expression,1.3967777e-07
HIST1H3B,gene_expression,0.0
HMGN5,gene_expression,0.0
NFKBIE,gene_expression,4.6346685e-08
GOPC,gene_expression,5.646011e-07
MRPS9,gene_expression,1.3092213e-07
ACOT7,gene_expression,0.0
CHST3,gene_expression,4.542574e-06
AKT1,gene_expression,5.9349935e-05
KIFC3,gene_expression,5.210318e-09
MRPS25,gene_expression,1.44068375e-08
TTC17,gene_expression,0.0
MCTS1,gene_expression,0.0
GIT2,gene_expression,0.0
CETN3,gene_expression,0.0
ZNHIT6,gene_expression,0.0
ERBB2,gene_expression,0.00089604215
KPTN,gene_expression,0.0
STX8,gene_expression,0.0
SLC45A1,gene_expression,0.0
NCKAP1L,gene_expression,9.363854e-06
ZNF672,gene_expression,0.0
WTIP,gene_expression,1.8027399e-07
TUBA1A,gene_expression,1.9937877e-06
OR5D14,gene_expression,1.4339339e-09
ATAD5,gene_expression,0.0
DPP9,gene_expression,0.0
PPP1R3D,gene_expression,0.0
TUT1,gene_expression,0.0
GDAP2,gene_expression,0.0
ATF7IP,gene_expression,5.5209964e-12
CDC34,gene_expression,2.1357964e-08
TRAF5,gene_expression,0.0
ZNF518B,gene_expression,0.0
RAD17,gene_expression,1.5214342e-06
UQCRFS1,gene_expression,0.0
IL17RD,gene_expression,1.2515062e-06
NR2C2,gene_expression,2.1562579e-07
PMPCB,gene_expression,2.1915878e-06
IKZF2,gene_expression,0.0
SRC,gene_expression,0.00022990188
DUSP23,gene_expression,0.0
DPH5,gene_expression,1.2389368e-08
NUP35,gene_expression,2.7017126e-05
TMOD1,gene_expression,2.90544e-07
GRSF1,gene_expression,0.0
AQR,gene_expression,3.937084e-05
RABGAP1,gene_expression,7.128286e-07
HBP1,gene_expression,0.0
AP3M2,gene_expression,0.0
PPFIA1,gene_expression,3.8385517e-07
FAM167A,gene_expression,0.0
NSUN5,gene_expression,0.0
RNF125,gene_expression,0.00035147584
EID2,gene_expression,0.0
EIF3L,gene_expression,7.810592e-08
MTCH2,gene_expression,0.0
NOP56,gene_expression,9.960279e-09
ODF2L,gene_expression,0.0
RHBDD1,gene_expression,0.0
STAG2,gene_expression,3.604342e-06
FBXO44,gene_expression,1.2156714e-08
ADPGK,gene_expression,0.0
C11orf1,gene_expression,0.0
TMEM189,gene_expression,0.0
MAP4,gene_expression,0.0
RTN4RL1,gene_expression,0.0
TRIML1,gene_expression,0.0
ABHD17C,gene_expression,0.0
AFTPH,gene_expression,0.0
UBXN6,gene_expression,0.0
SNTB1,gene_expression,0.0
CREBBP,gene_expression,7.2158678e-06
AMIGO1,gene_expression,0.0
ACRBP,gene_expression,0.0
NHS,gene_expression,0.0
TSEN34,gene_expression,2.1472155e-07
METRNL,gene_expression,0.0
RING1,gene_expression,2.6832138e-05
EMG1,gene_expression,2.7947368e-11
DYDC2,gene_expression,0.0
SNAP23,gene_expression,1.318572e-06
CCDC24,gene_expression,0.0
CDK14,gene_expression,0.0
LRRC15,gene_expression,0.0
ZNF83,gene_expression,0.0
BCDIN3D,gene_expression,2.7178457e-06
BYSL,gene_expression,1.489904e-10
ANKLE2,gene_expression,2.421166e-07
BAX,gene_expression,1.1090187e-06
MTMR8,gene_expression,5.2775456e-05
TAPT1,gene_expression,0.0
SSBP1,gene_expression,3.0126905e-06
ATP6AP1L,gene_expression,0.0
CUX1,gene_expression,8.550531e-08
OAZ2,gene_expression,7.134267e-07
CRADD,gene_expression,7.61095e-09
PLEKHG5,gene_expression,2.630471e-05
RNF13,gene_expression,0.0
KHDC1,gene_expression,0.0
RFC3,gene_expression,1.2297351e-05
BID,gene_expression,1.8064697e-05
DDX24,gene_expression,0.0
DIXDC1,gene_expression,0.0
METTL6,gene_expression,0.0
NOS2,gene_expression,3.0845363e-06
TIAM2,gene_expression,1.6144113e-05
STX16,gene_expression,2.787173e-07
DZIP3,gene_expression,5.9177154e-07
RAB11B,gene_expression,2.5382164e-07
H3F3C,gene_expression,0.0
EIF2AK1,gene_expression,0.0
STRIP1,gene_expression,0.0
NAB2,gene_expression,0.0
PTPN12,gene_expression,7.3824094e-06
GID8,gene_expression,0.0
CCR7,gene_expression,2.7441362e-07
FAN1,gene_expression,4.4912616e-09
LANCL2,gene_expression,0.0
TSC22D2,gene_expression,0.0
IARS2,gene_expression,1.6799964e-08
GNG2,gene_expression,3.4432916e-05
ZNF74,gene_expression,0.0
TFPT,gene_expression,3.200706e-09
YRDC,gene_expression,0.0
EXOSC9,gene_expression,2.2173745e-05
EID3,gene_expression,1.2382868e-08
MAP7D1,gene_expression,0.0
STK17B,gene_expression,0.0
DCP1B,gene_expression,9.677512e-07
URM1,gene_expression,0.0
LYRM1,gene_expression,0.0
ZBTB24,gene_expression,0.0
PAIP2,gene_expression,0.0
LRRC28,gene_expression,0.0
FHIT,gene_expression,0.0
MRPL2,gene_expression,2.05851e-07
ANXA7,gene_expression,0.0
RFK,gene_expression,5.5431116e-07
TTF1,gene_expression,5.37436e-07
SRPK1,gene_expression,0.0
SRSF3,gene_expression,1.8525078e-08
IGF2R,gene_expression,1.4020285e-09
NEO1,gene_expression,1.180756e-05
COBLL1,gene_expression,0.0
RBMS1,gene_expression,0.0
GIGYF2,gene_expression,0.0
KDELR1,gene_expression,6.0274616e-08
USP3,gene_expression,6.853648e-08
SSPN,gene_expression,0.0
SON,gene_expression,0.0
HOXA5,gene_expression,0.0
MRPS2,gene_expression,2.124957e-08
POLR3H,gene_expression,3.3971448e-06
ADO,gene_expression,0.0
SAP18,gene_expression,1.1322632e-05
FDFT1,gene_expression,1.7921859e-05
SEC31B,gene_expression,0.0
ZNF26,gene_expression,0.0
TDG,gene_expression,4.6260616e-06
PLP2,gene_expression,0.0
EXOC1,gene_expression,3.9977253e-06
RSBN1,gene_expression,0.0
NECAB3,gene_expression,0.0
TMCO6,gene_expression,0.0
TMCC2,gene_expression,0.0
CENPL,gene_expression,1.2338025e-06
MED4,gene_expression,1.858908e-07
RAD51C,gene_expression,6.116524e-08
RAB3IL1,gene_expression,4.1977298e-08
SLC33A1,gene_expression,0.0
ELP2,gene_expression,2.0929743e-08
MNT,gene_expression,0.0
BRIX1,gene_expression,0.0
LEPROTL1,gene_expression,0.0
POLR2E,gene_expression,2.4471564e-07
ARHGEF11,gene_expression,9.759134e-06
GPR18,gene_expression,0.0
UBE2G2,gene_expression,4.2700586e-07
DNAAF2,gene_expression,0.0
SH2D3A,gene_expression,0.0
ZDHHC23,gene_expression,0.0
FAM220A,gene_expression,0.0
NBPF14,gene_expression,0.0
MCRS1,gene_expression,1.963339e-08
NAALAD2,gene_expression,0.0
WIPF2,gene_expression,1.7282517e-05
CHFR,gene_expression,0.0
PPIAL4G,gene_expression,0.0
CETN1,gene_expression,0.0
NEXN,gene_expression,0.0
L2HGDH,gene_expression,1.0920845e-05
B3GALT4,gene_expression,0.0
GSN,gene_expression,2.213248e-05
PLEKHB2,gene_expression,0.0
SCAMP4,gene_expression,0.0
TMCO4,gene_expression,0.0
PIDD1,gene_expression,6.06729e-08
ADAP2,gene_expression,0.0
ZNF562,gene_expression,0.0
SEMA4A,gene_expression,9.49025e-07
DDX54,gene_expression,0.0
IRX3,gene_expression,0.0
POLE,gene_expression,4.157212e-06
WRN,gene_expression,3.501739e-07
RPA4,gene_expression,1.2508406e-07
CMTM8,gene_expression,0.0
POLR2J2,gene_expression,0.0
LPAR1,gene_expression,1.2815486e-06
TFDP2,gene_expression,6.7855224e-05
ABHD13,gene_expression,0.0
HEXIM2,gene_expression,0.0
ZSWIM3,gene_expression,0.0
CHKA,gene_expression,1.8139209e-06
DPF1,gene_expression,0.0
POLR3C,gene_expression,3.901091e-06
DDB1,gene_expression,1.0754696e-06
OR5L1,gene_expression,1.752766e-08
PHTF1,gene_expression,0.0
NCOA3,gene_expression,2.0010911e-07
IRF3,gene_expression,7.359565e-05
NID1,gene_expression,1.6017228e-09
IDH3B,gene_expression,4.6693515e-07
MGMT,gene_expression,5.387703e-07
RSL1D1,gene_expression,0.0
AK2,gene_expression,1.5466124e-08
B3GAT3,gene_expression,1.4998138e-06
MCM2,gene_expression,1.7491151e-06
STK16,gene_expression,0.0
ZFP3,gene_expression,0.0
EIF3I,gene_expression,1.1340604e-07
RBM15B,gene_expression,0.0
CUEDC1,gene_expression,0.0
FXR1,gene_expression,0.00014638703
NOTUM,gene_expression,1.6405839e-07
MRPL1,gene_expression,7.472925e-09
SIAH3,gene_expression,0.0
VPS52,gene_expression,5.284031e-07
AGBL5,gene_expression,2.288286e-11
ARHGEF35,gene_expression,0.0001956877
CCNE1,gene_expression,5.291969e-06
AACS,gene_expression,1.9357738e-06
CRYGB,gene_expression,0.0
ZNF14,gene_expression,0.0
ZNF317,gene_expression,0.0
CWF19L2,gene_expression,0.0
NPTN,gene_expression,0.0
ANKIB1,gene_expression,0.0
CCDC36,gene_expression,0.0
USP2,gene_expression,1.0290404e-06
FBXO28,gene_expression,0.0
SNX16,gene_expression,0.0
LMNB2,gene_expression,0.0
POU6F1,gene_expression,0.0
CTSZ,gene_expression,6.7706756e-06
PAF1,gene_expression,1.0111471e-06
SLAMF9,gene_expression,0.0
FGFR3,gene_expression,4.4324395e-05
TXNL1,gene_expression,0.0
FNTB,gene_expression,0.0
P2RX4,gene_expression,4.624678e-09
YTHDC1,gene_expression,0.0
KIAA0556,gene_expression,0.0
TRAF6,gene_expression,0.00011703368
RNF138,gene_expression,4.989933e-10
SH2D1A,gene_expression,1.7292645e-07
ARID3B,gene_expression,0.0
RILPL1,gene_expression,0.0
SKP1,gene_expression,5.367131e-06
FDXACB1,gene_expression,0.0
LRRC29,gene_expression,0.0
RPAP1,gene_expression,0.0
UBA6,gene_expression,1.4540176e-07
ZNF34,gene_expression,0.0
PPP6C,gene_expression,1.2276087e-09
PNRC1,gene_expression,0.0
ACVR2A,gene_expression,3.3316671e-06
UBAP2L,gene_expression,0.0
DHRS12,gene_expression,0.0
KAZN,gene_expression,1.9318384e-05
PFDN2,gene_expression,1.825623e-10
HAX1,gene_expression,0.0
MSH2,gene_expression,1.0797093e-05
FCHSD2,gene_expression,0.0
ME3,gene_expression,3.4307416e-06
SLC25A17,gene_expression,3.5493324e-09
SNRPD1,gene_expression,4.3919063e-06
HYLS1,gene_expression,0.0
TTC9,gene_expression,0.0
NFIC,gene_expression,0.0
ABCD1,gene_expression,6.2225463e-06
ALDH3A2,gene_expression,1.7784828e-07
PTGS1,gene_expression,1.4857063e-05
CHCHD4,gene_expression,7.0148523e-09
EIF1AD,gene_expression,0.0
PSMC4,gene_expression,7.797327e-05
ZFX,gene_expression,0.0
ZBTB48,gene_expression,0.0
CKMT2,gene_expression,1.014141e-05
ITGB1BP1,gene_expression,0.0
BANP,gene_expression,1.2050368e-06
DUSP28,gene_expression,0.0
ATP6V0E2,gene_expression,4.4751982e-06
TEX33,gene_expression,0.0
OR7G2,gene_expression,3.2530977e-07
KAT6B,gene_expression,3.4960024e-09
EDC4,gene_expression,8.103251e-07
HNRNPDL,gene_expression,4.2699263e-08
USP44,gene_expression,1.7219088e-08
TARBP1,gene_expression,0.0
NPEPPS,gene_expression,6.073291e-07
DCAF6,gene_expression,1.0465391e-08
SFT2D1,gene_expression,0.0
SLC27A1,gene_expression,0.00014611473
GNAI1,gene_expression,5.412209e-06
PSMD5,gene_expression,6.3109756e-06
RPAP3,gene_expression,0.0
ZNF140,gene_expression,0.0
OR4D10,gene_expression,2.272139e-06
SNW1,gene_expression,2.1846423e-05
RPS6KA5,gene_expression,4.4439216e-06
SRBD1,gene_expression,0.0
PRKAA1,gene_expression,3.3733381e-06
GPHN,gene_expression,2.0136276e-05
SOCS5,gene_expression,2.9047792e-06
ARPC1A,gene_expression,6.782421e-06
SLC31A1,gene_expression,0.0
PPP3CC,gene_expression,1.2442972e-06
ANGEL2,gene_expression,0.0
ZCCHC8,gene_expression,0.0
STOML2,gene_expression,4.160092e-05
ANAPC13,gene_expression,5.039858e-08
ZNF606,gene_expression,0.0
