,,root
CEP85L,gene_expression,0.045110766
KLF7,gene_expression,0.03828568
WDR38,gene_expression,0.032005943
MIIP,gene_expression,0.06520053
MAP6,gene_expression,-0.071387425
TTC9C,gene_expression,0.05169578
SMARCA1,gene_expression,0.05736064
AXL,gene_expression,0.066422716
WLS,gene_expression,0.025605077
MRPL32,gene_expression,0.08416045
GPR45,gene_expression,-0.07209326
FBXO3,gene_expression,0.056691326
KLF13,gene_expression,0.06677421
STEAP3,gene_expression,-0.014444711
PERP,gene_expression,-0.073354416
PNISR,gene_expression,-0.08514225
TRIM43,gene_expression,0.057865754
TTLL12,gene_expression,-0.08720315
RPL26L1,gene_expression,0.14043719
SLC39A7,gene_expression,0.08296123
DNPEP,gene_expression,0.02073928
N6AMT1,gene_expression,-0.0037641998
TADA3,gene_expression,-0.009002556
DDHD2,gene_expression,0.08627365
STK26,gene_expression,-0.0032643601
GPN2,gene_expression,0.043063734
LIN7C,gene_expression,0.06403826
TSSC4,gene_expression,0.013059143
FAM126A,gene_expression,0.08247779
NGFR,gene_expression,-0.06966672
SEC23A,gene_expression,-0.09214578
RNF216,gene_expression,-0.024997473
DHX8,gene_expression,0.052166935
RMND1,gene_expression,0.0764931
RDH13,gene_expression,0.09435707
NFE2L2,gene_expression,-0.014787463
ATL3,gene_expression,0.045408987
ARID3B,gene_expression,-0.09766618
CNOT11,gene_expression,0.05891394
NBEAL2,gene_expression,-0.064987026
NXF1,gene_expression,-0.054699156
GNL3,gene_expression,0.055696264
ITPA,gene_expression,-0.058700245
ZFAND2A,gene_expression,-0.034034878
NAIP,gene_expression,0.0008039825
CLCN6,gene_expression,-0.06946368
DDX31,gene_expression,0.07727628
FKBP15,gene_expression,0.069375865
PIK3CD,gene_expression,-0.07082795
STARD5,gene_expression,-0.055178486
ZMIZ2,gene_expression,-0.036277264
MAP2K5,gene_expression,0.03847814
LCK,gene_expression,-0.04788436
TBCD,gene_expression,0.027590448
CLASRP,gene_expression,-0.06496837
ZNF784,gene_expression,0.025685882
TCEAL4,gene_expression,-0.08672717
NIPAL2,gene_expression,0.07696772
MANSC1,gene_expression,-0.082468435
KLHL22,gene_expression,-0.04428596
PPP6R3,gene_expression,0.086710885
EHBP1,gene_expression,-0.1002227
FUT11,gene_expression,-0.06883104
HMGB1,gene_expression,-0.095524944
RSBN1,gene_expression,-0.08466713
FAM161A,gene_expression,-0.000793477
MLX,gene_expression,-0.072624326
RABL3,gene_expression,0.078216486
SLC2A1,gene_expression,-0.004398081
PLA2G6,gene_expression,0.09340576
PRPF3,gene_expression,0.015930614
RNF166,gene_expression,0.072566085
TSPAN1,gene_expression,0.053154986
MED21,gene_expression,0.05634973
SPG11,gene_expression,0.102185704
FIBCD1,gene_expression,-0.065624736
MLF2,gene_expression,0.085476935
ANAPC11,gene_expression,0.015848232
NUMB,gene_expression,0.099896714
FAM104A,gene_expression,-0.057970136
RAPGEF6,gene_expression,-0.024508145
FZD10,gene_expression,0.060208272
PMM2,gene_expression,-0.07881668
ELF2,gene_expression,0.036682367
CPNE2,gene_expression,-0.091755435
NSMAF,gene_expression,0.04303826
PCGF1,gene_expression,-0.047005817
PRAMEF9,gene_expression,-0.11075203
FAM43A,gene_expression,-0.007071884
IRF2,gene_expression,0.0562184
CRYM,gene_expression,0.054974474
BRPF3,gene_expression,0.080123834
TEC,gene_expression,0.0026763247
VMP1,gene_expression,-0.035474457
SDHC,gene_expression,0.055762272
CPSF4,gene_expression,0.09017696
GPAM,gene_expression,-0.023926204
BMF,gene_expression,-0.08339722
ARID3A,gene_expression,0.101059295
TXNRD1,gene_expression,0.08329482
SLC5A6,gene_expression,0.07319021
MTX3,gene_expression,0.0039413814
OSCP1,gene_expression,0.03662596
WDR60,gene_expression,0.03571843
NDUFV2,gene_expression,0.00064286136
ATP6V0E2,gene_expression,0.052534427
DEFB123,gene_expression,0.08549803
HDHD2,gene_expression,-0.08342286
KRTAP10-3,gene_expression,-0.05274989
DARS2,gene_expression,-0.05200974
TAX1BP1,gene_expression,-0.05667922
ANAPC4,gene_expression,-0.11198365
AP2A2,gene_expression,-0.09984708
CBLB,gene_expression,0.0653347
SCAF8,gene_expression,-0.070495754
TGFBR1,gene_expression,0.0062180934
ZNF347,gene_expression,-0.055337466
E2F4,gene_expression,-0.023456315
FBXO8,gene_expression,-0.075415865
THUMPD2,gene_expression,0.03377441
CTTN,gene_expression,0.08842153
RSC1A1,gene_expression,0.038672265
BCKDK,gene_expression,-0.05660937
NFKB1,gene_expression,0.09338694
RPP38,gene_expression,-0.067341626
TFB1M,gene_expression,0.09370055
TCF3,gene_expression,-0.05244091
LARP4B,gene_expression,-0.042488236
TAF1B,gene_expression,0.16805913
AACS,gene_expression,0.0873005
EXOC7,gene_expression,-0.02208886
SMIM13,gene_expression,-0.049378503
RNF111,gene_expression,0.04516263
CHGA,gene_expression,-0.05706364
MYB,gene_expression,-0.011374183
COL8A2,gene_expression,0.098779924
PDE8A,gene_expression,-0.0024464314
DHFR,gene_expression,-0.019883467
SNRNP27,gene_expression,-0.062831305
SCRN3,gene_expression,-0.05152539
SFRP1,gene_expression,-0.03459765
ZNF507,gene_expression,-0.09881949
PM20D2,gene_expression,-0.021728888
GBP2,gene_expression,0.07122404
RETSAT,gene_expression,0.036661312
NUDT7,gene_expression,0.012989483
G2E3,gene_expression,0.036636725
ERCC2,gene_expression,-0.16308728
RABL6,gene_expression,0.078435905
SMAD3,gene_expression,-0.050720688
VPS33A,gene_expression,0.061892785
FAR2,gene_expression,-0.08297548
ANKMY1,gene_expression,0.053850587
GID8,gene_expression,-0.06505966
NARS,gene_expression,0.10779093
LCP2,gene_expression,0.054872353
TMED9,gene_expression,-0.077213176
EPHA1,gene_expression,0.025441973
KIAA0040,gene_expression,0.13796444
PPP3CC,gene_expression,0.039838474
NDN,gene_expression,-0.06564237
SPHK2,gene_expression,-0.060386404
ARL1,gene_expression,-0.090271324
NIM1K,gene_expression,0.077201135
CYB5A,gene_expression,0.059798393
KLHL3,gene_expression,-0.06854348
YARS2,gene_expression,-0.0047022016
MUTYH,gene_expression,0.012279746
CDKN1B,gene_expression,0.07324562
FAM214B,gene_expression,-0.10201863
RAB4A,gene_expression,-0.07128649
SLC35C2,gene_expression,-0.076324195
TRIM8,gene_expression,-0.041438
ABCA3,gene_expression,0.055081755
GLRX2,gene_expression,-0.02552575
RPL31,gene_expression,-0.042947594
CIITA,gene_expression,-0.022339284
HNRNPC,gene_expression,0.055387642
ST8SIA1,gene_expression,0.01636301
KLHL25,gene_expression,-0.11119807
MED6,gene_expression,-0.09578289
IDE,gene_expression,-0.056115635
MYL12A,gene_expression,-0.035627037
USP51,gene_expression,0.052342836
ARID4A,gene_expression,0.08713632
MAP3K3,gene_expression,0.10535026
ZNF628,gene_expression,0.07452547
FLOT1,gene_expression,0.056432642
NOL4,gene_expression,0.07027306
KBTBD11,gene_expression,0.08578706
DTD1,gene_expression,-0.08508533
TGDS,gene_expression,0.089852594
NEK3,gene_expression,0.033169262
TUBB6,gene_expression,0.0008548858
PRF1,gene_expression,-0.025104383
SH2D3A,gene_expression,0.00020046368
MGME1,gene_expression,-0.12698324
CBWD3,gene_expression,0.06562752
DPAGT1,gene_expression,0.033749253
ZNF124,gene_expression,-0.011124452
SPATS2L,gene_expression,0.043978877
SSBP4,gene_expression,-0.054384846
ENOX2,gene_expression,-0.08998228
UBA7,gene_expression,-0.07399561
TNIP1,gene_expression,-0.057179447
WASL,gene_expression,0.09071448
RBM4,gene_expression,-0.065162994
ZFP36L1,gene_expression,0.03144658
ZNF658,gene_expression,-0.073491514
KCTD10,gene_expression,0.05158776
TCEA2,gene_expression,-0.027010458
VPS26B,gene_expression,0.042732947
CCDC28A,gene_expression,0.056277484
MIB2,gene_expression,-0.0020994241
DPH6,gene_expression,-0.09747637
RHOBTB1,gene_expression,-0.02573012
FEN1,gene_expression,-0.07656084
AP5M1,gene_expression,-0.056941878
FRA10AC1,gene_expression,-0.015092279
MEIS3,gene_expression,0.009237938
ZNF557,gene_expression,-0.03855397
TSTD2,gene_expression,0.035194542
CTDNEP1,gene_expression,-0.09340667
LPCAT2,gene_expression,-0.028027464
IRF2BPL,gene_expression,-0.04795838
SPPL2A,gene_expression,0.0932212
PTPRF,gene_expression,0.06599577
SIRT5,gene_expression,-0.066264555
UBE3C,gene_expression,0.09825241
ANKLE2,gene_expression,0.09378866
SLC35A4,gene_expression,0.032313127
MAPK1IP1L,gene_expression,0.09289566
BCL9L,gene_expression,0.071696416
ZBTB16,gene_expression,-0.069860786
APPL1,gene_expression,0.054004427
MFSD6,gene_expression,0.0058455723
SSB,gene_expression,-0.11243646
CWC22,gene_expression,-0.056144703
SLC52A2,gene_expression,0.024836704
QARS,gene_expression,-0.08421899
TPRKB,gene_expression,-0.05010418
USP5,gene_expression,-0.084641196
MRPL35,gene_expression,0.054450564
KRIT1,gene_expression,0.09166179
RNASE1,gene_expression,0.03683301
DND1,gene_expression,0.0740683
RUNX1T1,gene_expression,0.024072997
PIM1,gene_expression,0.045653183
ZNF672,gene_expression,0.070147835
RALGPS1,gene_expression,0.08386176
MAMLD1,gene_expression,-0.04884068
PDE7A,gene_expression,0.06581608
DRAM2,gene_expression,-0.091021754
FAM214A,gene_expression,0.049208216
SLC25A13,gene_expression,-0.015090499
MACF1,gene_expression,-0.07674894
FRG1,gene_expression,-0.0004929604
PTPN18,gene_expression,-0.00972356
STOX1,gene_expression,0.047177944
VRK2,gene_expression,0.020710729
PRMT1,gene_expression,0.07404584
PTPN2,gene_expression,0.05595215
CPXCR1,gene_expression,0.07813357
CEP44,gene_expression,0.057535972
NPAS3,gene_expression,-0.0036110983
COX6C,gene_expression,0.09337534
SLC12A2,gene_expression,-0.027412176
GTF2IRD2B,gene_expression,-0.054671686
NR1H2,gene_expression,-0.08958776
CCDC130,gene_expression,-0.06192551
ACADS,gene_expression,-0.061983146
MRPL10,gene_expression,-0.04758515
NDUFS7,gene_expression,-0.0073881983
PUS7,gene_expression,0.06540878
NBPF3,gene_expression,0.0047280476
TTC3,gene_expression,0.036501948
IQGAP1,gene_expression,-0.054609798
STIM2,gene_expression,0.013453704
DDB2,gene_expression,-0.08922176
TM2D1,gene_expression,0.06625083
NEK11,gene_expression,-0.13619435
CEP78,gene_expression,-0.041217804
ALAS1,gene_expression,0.004495648
ADCK1,gene_expression,0.018689131
GIN1,gene_expression,-0.08158481
PHF13,gene_expression,-0.0013802105
GNA11,gene_expression,-0.022530783
PCM1,gene_expression,-0.0028911398
NFIB,gene_expression,-0.025539458
KDM7A,gene_expression,-0.08455311
NEXN,gene_expression,0.08243605
LRSAM1,gene_expression,-0.0672064
RGPD3,gene_expression,-0.06145484
TMEM126B,gene_expression,0.03036533
YBX3,gene_expression,-0.01964295
EEF1G,gene_expression,0.08454879
DNAJC30,gene_expression,0.07425174
KDM4C,gene_expression,-0.020102067
SETDB2,gene_expression,-0.008358678
MAP2K1,gene_expression,0.034131933
MVD,gene_expression,0.06939043
MPV17L2,gene_expression,0.05223495
MBD5,gene_expression,0.080748335
ATAD3A,gene_expression,0.083659485
DALRD3,gene_expression,0.043185674
ZNF433,gene_expression,0.085655265
DNAJA3,gene_expression,-0.021008031
LAD1,gene_expression,0.03147948
SFT2D3,gene_expression,0.083570056
MCF2L2,gene_expression,-0.045138184
KDM2A,gene_expression,-0.0066894772
GIGYF1,gene_expression,-0.037130427
RORA,gene_expression,-0.0207838
TPD52,gene_expression,0.08181403
KCTD9,gene_expression,0.012736253
SORBS3,gene_expression,-0.051752593
TSPAN13,gene_expression,-0.073654495
DACH1,gene_expression,-0.051595602
GK5,gene_expression,0.08897004
ANKRD13C,gene_expression,0.0899457
BAHD1,gene_expression,0.15230618
NDUFAF7,gene_expression,0.062675856
EIF1AD,gene_expression,-0.090704046
ZXDB,gene_expression,0.06845045
KRI1,gene_expression,-0.09492806
MYPN,gene_expression,-0.06280616
BRAF,gene_expression,-0.07605364
FAM229B,gene_expression,-0.05159965
TMX4,gene_expression,0.06919909
SYNCRIP,gene_expression,-0.028633444
EXOSC8,gene_expression,0.07953702
AK2,gene_expression,-0.070581645
ZNF699,gene_expression,0.13184361
FUNDC1,gene_expression,-0.05419497
DHX58,gene_expression,0.002880416
TAF1L,gene_expression,0.09882223
ZC3HAV1L,gene_expression,0.063363746
HCN2,gene_expression,-0.05604336
WDR25,gene_expression,-0.11414897
ZNF549,gene_expression,-0.033565797
OR13C9,gene_expression,0.07072037
GREB1,gene_expression,0.041187726
MEF2D,gene_expression,-0.06330116
DENND2D,gene_expression,0.081598654
MOV10,gene_expression,0.06348815
CLRN1,gene_expression,0.08299258
POLH,gene_expression,0.03828663
MED1,gene_expression,-0.0011653013
PEX2,gene_expression,-0.009574066
PMF1,gene_expression,0.08761064
FKBP4,gene_expression,0.04944883
RPIA,gene_expression,-0.042930856
HDDC2,gene_expression,0.06433999
PXDNL,gene_expression,-0.08774574
CEP57,gene_expression,0.05282527
RCN1,gene_expression,0.15142357
ZNF280B,gene_expression,-0.23936097
RMDN1,gene_expression,-0.09287209
TELO2,gene_expression,0.11303356
ETNK1,gene_expression,-0.1686104
PDIA5,gene_expression,0.035694335
NCL,gene_expression,0.027947629
CHMP3,gene_expression,-0.063983865
IQGAP2,gene_expression,-0.027818123
NOL9,gene_expression,-0.04137895
ARAP1,gene_expression,0.039736148
APAF1,gene_expression,0.06449233
SHKBP1,gene_expression,-0.051160485
PIDD1,gene_expression,-0.055867393
SFXN3,gene_expression,-0.021177324
FDXR,gene_expression,0.06793669
TBCC,gene_expression,-0.034582194
EFCAB7,gene_expression,0.06376699
ARID2,gene_expression,0.1384467
CAMK2B,gene_expression,-0.06759237
EXTL2,gene_expression,-0.035842486
AGPS,gene_expression,0.010555068
RPF2,gene_expression,-0.08669671
NBPF14,gene_expression,0.044148948
YTHDC1,gene_expression,0.056515247
UBP1,gene_expression,-0.013969911
CACNG6,gene_expression,-0.074589096
TRIM36,gene_expression,0.00015044092
DCTN6,gene_expression,0.051945746
DAG1,gene_expression,-0.09205383
RPP21,gene_expression,-0.055717364
PPM1N,gene_expression,-0.0592782
SAP130,gene_expression,-0.18263216
TPMT,gene_expression,-0.0589097
VGLL4,gene_expression,-0.081406355
ITK,gene_expression,-0.08165251
EAPP,gene_expression,0.042960376
MAP3K7CL,gene_expression,0.19161163
UNC5B,gene_expression,-0.17861134
THOC7,gene_expression,0.07838989
RHOU,gene_expression,-0.10594336
ORC5,gene_expression,0.05764619
SMYD2,gene_expression,0.054259483
ZFP3,gene_expression,0.0027604809
BZW1,gene_expression,-0.04052352
CCDC34,gene_expression,-0.078021504
EPDR1,gene_expression,-0.020690149
TMEM161B,gene_expression,0.05422576
CAV1,gene_expression,-0.005217686
WIPI1,gene_expression,0.0036967106
SCARF1,gene_expression,-0.052617915
ZNF419,gene_expression,0.067912936
ISL1,gene_expression,-0.04110443
SF3B1,gene_expression,-0.0044958103
DSTYK,gene_expression,0.0592514
KDM3A,gene_expression,0.051812906
KIF5C,gene_expression,-0.068668775
SIGLEC10,gene_expression,0.0049475296
FAM122B,gene_expression,-0.040457517
IRF2BP1,gene_expression,-0.013574639
IL17RD,gene_expression,-0.03678222
TRMT61A,gene_expression,0.102338634
NAGPA,gene_expression,0.010539341
POLR2C,gene_expression,0.07787571
USP38,gene_expression,-0.060494415
CNTNAP2,gene_expression,0.048156098
CASS4,gene_expression,0.084179506
POLL,gene_expression,-0.106811695
PRICKLE2,gene_expression,0.08162061
GATC,gene_expression,0.07903649
RFC3,gene_expression,-0.05781554
EXOSC5,gene_expression,-0.026962314
CXCR4,gene_expression,-0.098387025
RBM19,gene_expression,-8.2900726e-05
FAXC,gene_expression,0.010486861
PDE7B,gene_expression,-0.04981988
VRK3,gene_expression,0.069213785
LMBR1,gene_expression,-0.059839368
IDI1,gene_expression,0.06427229
ZNF304,gene_expression,-0.01864382
B4GAT1,gene_expression,0.071446925
CDKL1,gene_expression,0.0136298565
MAX,gene_expression,0.18327117
TAF12,gene_expression,-0.04864058
MBD1,gene_expression,0.058757335
ALKBH4,gene_expression,0.062047463
NUDCD2,gene_expression,0.036350064
TPM2,gene_expression,-0.00049298303
TESK1,gene_expression,-0.056858867
ARPC1B,gene_expression,0.04909287
EMC6,gene_expression,0.0826722
AFF3,gene_expression,0.031707805
NCOA1,gene_expression,-0.08211438
FMNL1,gene_expression,-0.009977515
MRPS36,gene_expression,0.07247881
RAB37,gene_expression,0.05610613
FAM120A,gene_expression,-0.055568937
TXNRD2,gene_expression,0.04907644
CARHSP1,gene_expression,-0.03209562
PIN4,gene_expression,0.019669196
DET1,gene_expression,0.09623922
RILP,gene_expression,0.0068059396
RAET1E,gene_expression,0.083330765
CRADD,gene_expression,0.06653753
OR4K13,gene_expression,0.02654336
RUNDC3A,gene_expression,0.05265244
CD58,gene_expression,-0.061408382
HIP1,gene_expression,-0.051700424
NELFCD,gene_expression,-0.074208215
HSP90AA1,gene_expression,-0.03557453
TNK2,gene_expression,-0.0022329297
EPM2AIP1,gene_expression,0.015219327
COL6A2,gene_expression,-0.016004972
CD74,gene_expression,-0.13239928
CCND1,gene_expression,0.087037824
JKAMP,gene_expression,-0.06798328
POMT2,gene_expression,-0.0524469
BCL7B,gene_expression,-0.13348284
PDPR,gene_expression,0.070229724
ENTPD7,gene_expression,0.10823644
PTPN9,gene_expression,0.0057143434
CTAGE15,gene_expression,0.06726401
ARPC1A,gene_expression,0.030054888
HNRNPU,gene_expression,0.03462155
NCOA6,gene_expression,0.015208571
TMEM127,gene_expression,0.017165016
PRKCB,gene_expression,0.069264695
ANAPC7,gene_expression,0.03489804
ANKS1A,gene_expression,0.18879302
IBA57,gene_expression,0.023245513
IFNGR1,gene_expression,-0.03269606
TSPAN2,gene_expression,-0.08597284
FHIT,gene_expression,0.009876378
DNASE1L1,gene_expression,0.07631387
PIK3IP1,gene_expression,0.041881163
SH3PXD2A,gene_expression,0.11204123
CRLS1,gene_expression,0.09373373
ULK2,gene_expression,0.06730347
SPEN,gene_expression,-0.06937749
ITPKB,gene_expression,0.00080399815
DTX3,gene_expression,0.08639258
PDZD11,gene_expression,0.051133424
BCAT1,gene_expression,-0.044866968
LRRC8B,gene_expression,0.07240801
MAST3,gene_expression,-0.08072557
PROSER2,gene_expression,-0.074215874
NUTM2A,gene_expression,-0.102288775
DNAJC24,gene_expression,0.06684711
GORAB,gene_expression,-0.040064085
SFRP4,gene_expression,0.022945523
SNRNP35,gene_expression,-0.0421051
ATP1A1,gene_expression,0.018953966
KAT2A,gene_expression,-0.08728288
CADPS2,gene_expression,0.020624386
ZNF335,gene_expression,-0.07235047
SMAD2,gene_expression,-0.006311787
EIF4E1B,gene_expression,0.052337963
PFKFB3,gene_expression,-0.017580276
TARS2,gene_expression,0.096696176
CAPNS1,gene_expression,-0.14122242
RIMS3,gene_expression,-0.085402384
XPO4,gene_expression,-0.010670871
AVP,gene_expression,0.0010062075
NUDC,gene_expression,-0.06382075
RPAP2,gene_expression,0.09462513
GEN1,gene_expression,-0.038532335
RNF121,gene_expression,-0.018805895
TMEM63B,gene_expression,-0.03825962
FAH,gene_expression,0.02937846
SNAPC2,gene_expression,-0.06288578
RNF40,gene_expression,0.035640985
TM9SF3,gene_expression,0.058496103
NAT10,gene_expression,0.011161377
KEL,gene_expression,-0.010813796
MYC,gene_expression,-0.05733085
COMT,gene_expression,0.0064876955
ZBTB7B,gene_expression,-0.07818794
PTBP2,gene_expression,-0.09306208
KDSR,gene_expression,0.03337802
ADD1,gene_expression,-0.06631157
IL1RAP,gene_expression,-0.09755023
LAMP2,gene_expression,-0.08237507
KLRK1,gene_expression,0.05539548
EDC4,gene_expression,-0.04180391
ANKHD1,gene_expression,-0.03125763
RIPK4,gene_expression,0.030481989
TMEM186,gene_expression,0.022103379
ITGA10,gene_expression,-0.05733576
SLU7,gene_expression,-0.045267668
KBTBD8,gene_expression,-0.017571235
LACC1,gene_expression,0.015755227
REXO1,gene_expression,0.11801372
LETM2,gene_expression,0.0818279
CYFIP1,gene_expression,-0.087974206
SMARCAL1,gene_expression,-0.07791098
MAP7,gene_expression,0.057627738
CEP131,gene_expression,0.041424338
ATXN2L,gene_expression,-0.0008729346
EIF3L,gene_expression,0.019784132
GIT2,gene_expression,0.045205515
FAM193A,gene_expression,0.05072548
MRPS28,gene_expression,0.012916545
SNX4,gene_expression,-0.068487085
LEF1,gene_expression,-0.06993241
RAB22A,gene_expression,-0.052338902
HNRNPCL3,gene_expression,0.08684428
ZFP62,gene_expression,-0.042249147
NUB1,gene_expression,-0.056079123
MAPK13,gene_expression,-0.061869968
SLC38A10,gene_expression,0.045321316
ALKBH2,gene_expression,0.02036444
TAB3,gene_expression,0.026482206
YIPF5,gene_expression,0.009016712
CMKLR1,gene_expression,0.036434993
GJC1,gene_expression,0.08061739
AZU1,gene_expression,-0.06412501
TMEM184B,gene_expression,0.017638013
F11R,gene_expression,0.020718684
PATZ1,gene_expression,0.01653962
KLHDC10,gene_expression,0.09584118
CCR4,gene_expression,-0.0033649346
LRRC37B,gene_expression,-0.05101088
RNF44,gene_expression,-0.06446546
DLC1,gene_expression,0.059067667
FEM1A,gene_expression,0.16881192
TMEM155,gene_expression,0.0584476
PHACTR2,gene_expression,0.069677606
RAP2A,gene_expression,0.042026803
BTBD3,gene_expression,0.06432466
CCNE1,gene_expression,-0.020700442
SMAD6,gene_expression,0.0045618317
ZNF222,gene_expression,0.11366693
LZTFL1,gene_expression,0.14659633
MAFB,gene_expression,-0.01722828
MEPCE,gene_expression,0.18559101
RASA1,gene_expression,0.082330234
SOCS5,gene_expression,-0.041786645
SNX14,gene_expression,-0.06800579
TFE3,gene_expression,0.0074465233
DRC7,gene_expression,-0.011370855
TSNAX,gene_expression,-0.099908404
CAPZA1,gene_expression,0.054816782
DTWD1,gene_expression,-0.08357376
MYO1F,gene_expression,0.026836686
ZSWIM4,gene_expression,0.064315
CFAP20,gene_expression,0.06865144
RECK,gene_expression,-0.02957038
SLC25A47,gene_expression,-0.048905544
DOCK9,gene_expression,0.10205919
KIF1B,gene_expression,0.05681695
SZRD1,gene_expression,0.08773015
ARL4C,gene_expression,-0.045257412
FYN,gene_expression,0.082100615
ISY1,gene_expression,0.024605548
SMAD5,gene_expression,0.03582274
GPBP1,gene_expression,0.007793929
CEP63,gene_expression,0.014744305
PAXIP1,gene_expression,-0.054893088
RFX3,gene_expression,0.07738762
FGA,gene_expression,0.06931646
ITGAV,gene_expression,-0.089983866
GRID2,gene_expression,0.01792325
LYZL6,gene_expression,0.059276044
CXXC5,gene_expression,-0.06865331
PBX3,gene_expression,-0.05933815
DUSP23,gene_expression,0.071529195
GANAB,gene_expression,-0.0857425
AKT1,gene_expression,-0.00549728
PARD6B,gene_expression,0.03985377
KDELR1,gene_expression,-0.074808486
CLEC17A,gene_expression,0.048420567
SLC44A1,gene_expression,-0.0011561807
EMC2,gene_expression,-0.07402424
KRTAP5-11,gene_expression,-0.039707355
MAP1LC3A,gene_expression,-0.067156345
RPS27,gene_expression,-0.07618482
SLC25A23,gene_expression,0.12123767
AHR,gene_expression,0.08487668
CLEC16A,gene_expression,-0.01097469
MITF,gene_expression,0.06299478
TMEM237,gene_expression,0.065946355
DAB2,gene_expression,0.007953085
CALML4,gene_expression,-0.0510291
CHCHD7,gene_expression,0.033298653
PSIP1,gene_expression,0.09138753
FAM149B1,gene_expression,0.06675908
GPR162,gene_expression,-0.027620148
RAB11A,gene_expression,0.022978485
IL17RC,gene_expression,0.004721026
ZFP69B,gene_expression,0.024436418
ME1,gene_expression,-0.07647462
PRR13,gene_expression,-0.014248979
AP1S2,gene_expression,0.048835386
LMNA,gene_expression,-0.0138705075
DCUN1D5,gene_expression,-0.031889617
DHX15,gene_expression,0.055592608
TCIRG1,gene_expression,0.044434275
CUZD1,gene_expression,-0.03035931
HOXC13,gene_expression,0.058761083
NSRP1,gene_expression,-0.033946563
HBE1,gene_expression,0.08829308
SLC31A2,gene_expression,0.075471684
IDO2,gene_expression,0.10100304
ZNF687,gene_expression,-0.072529726
ABCB6,gene_expression,-0.14023773
RB1,gene_expression,-0.113080546
DSE,gene_expression,-0.0013278269
WDFY1,gene_expression,-0.0902857
RALGPS2,gene_expression,0.011255568
SAAL1,gene_expression,-0.076689005
RBM43,gene_expression,0.064866126
ZNF525,gene_expression,0.080706194
ACBD6,gene_expression,0.09267778
MNX1,gene_expression,0.04155717
GIT1,gene_expression,-0.027596511
DERL2,gene_expression,0.023857126
PTTG1IP,gene_expression,-0.08061955
MLLT3,gene_expression,-0.08080954
CABP7,gene_expression,0.01993509
IFI35,gene_expression,0.089966536
MTRF1,gene_expression,-0.07171721
CDC23,gene_expression,0.056262515
ZNF585A,gene_expression,-0.017258683
ABCF2,gene_expression,0.093595296
ATF1,gene_expression,0.07504127
NOA1,gene_expression,0.016844762
MIER1,gene_expression,0.09047157
RAB31,gene_expression,-0.02905577
ZNF611,gene_expression,0.09087479
COA3,gene_expression,-0.056725204
UTY,gene_expression,0.011091548
TNFRSF10A,gene_expression,-0.05583728
CROCC,gene_expression,-0.07323056
RUFY3,gene_expression,-0.09337368
SETD2,gene_expression,-0.015388319
UBE2W,gene_expression,0.034114834
STXBP2,gene_expression,-0.069171295
CDKN1A,gene_expression,-0.08647917
OXR1,gene_expression,-0.057610054
ENOPH1,gene_expression,0.043477
SMPD1,gene_expression,-0.059985604
IFT172,gene_expression,0.09229244
TXNIP,gene_expression,0.09786753
CNEP1R1,gene_expression,-0.07594684
SLC48A1,gene_expression,-0.042532753
CEBPZ,gene_expression,0.019002879
SAP30BP,gene_expression,-0.082295336
HAX1,gene_expression,0.054015595
OTOR,gene_expression,-0.014736268
TRMU,gene_expression,0.043582547
CACFD1,gene_expression,0.06859418
AGL,gene_expression,-0.08015077
ETFA,gene_expression,-0.0833172
MC4R,gene_expression,-0.041910604
IFT122,gene_expression,0.06294437
ABCD1,gene_expression,-0.05352734
NRROS,gene_expression,-0.068558164
BIVM,gene_expression,0.07106972
DNAH1,gene_expression,0.041323286
HIRA,gene_expression,-0.05846908
MAP4,gene_expression,4.6461693e-05
ZNF438,gene_expression,-0.08983982
NUP214,gene_expression,-0.042287704
SWT1,gene_expression,-0.07945076
DKK2,gene_expression,-0.06631696
RRP9,gene_expression,0.10020692
R3HCC1,gene_expression,-0.009373112
CSNK1G3,gene_expression,0.084142745
TAOK3,gene_expression,-0.07123583
WDR49,gene_expression,-0.12053538
TMTC1,gene_expression,-0.10188261
IST1,gene_expression,-0.0742274
TAF2,gene_expression,0.05010836
CMTM2,gene_expression,0.046895213
DDTL,gene_expression,-0.041912768
TRAK1,gene_expression,-0.06993052
KIF5B,gene_expression,0.021910964
E2F3,gene_expression,-0.046131063
STUB1,gene_expression,0.010807748
ANKRD28,gene_expression,0.08439139
HVCN1,gene_expression,0.14315483
KLF12,gene_expression,0.0786177
TRAPPC11,gene_expression,-0.028532507
TECPR1,gene_expression,0.08778689
PIGK,gene_expression,0.062049005
CIR1,gene_expression,0.010935052
AMBRA1,gene_expression,-0.0736121
UBFD1,gene_expression,-0.052478287
CHFR,gene_expression,-0.055026513
CSTF2T,gene_expression,0.08515142
TMEM106B,gene_expression,0.0036399073
ZGPAT,gene_expression,0.048273668
GUF1,gene_expression,-0.07599894
DEFB116,gene_expression,0.06487825
DPH3,gene_expression,0.16084622
TACSTD2,gene_expression,-0.07524061
MRPS14,gene_expression,0.0635352
PDCD7,gene_expression,0.05740243
AASS,gene_expression,0.0850776
TWF1,gene_expression,7.714173e-05
PROSER1,gene_expression,-0.041871723
TMEM14B,gene_expression,-0.039215397
AHI1,gene_expression,0.06995342
SERTAD2,gene_expression,-0.08921614
RUVBL1,gene_expression,0.035374355
EVL,gene_expression,0.05732459
