,,root
PRELP,gene_expression,-0.13490437
CASS4,gene_expression,-0.013675275
CEP83,gene_expression,0.23488429
UBXN6,gene_expression,0.059706252
PARP2,gene_expression,-0.21191005
RSPH4A,gene_expression,-0.00576583
IMPA2,gene_expression,-0.021107677
KRTAP19-7,gene_expression,-0.01851369
ARAP1,gene_expression,-0.044727083
GPM6A,gene_expression,-0.06995499
RSPH3,gene_expression,0.002694303
PICALM,gene_expression,0.03070301
TDRD12,gene_expression,0.09217859
TTL,gene_expression,-0.045457423
ZXDB,gene_expression,-0.12231428
MIER1,gene_expression,0.021641921
MCM4,gene_expression,0.10275071
DCTN3,gene_expression,-0.010285422
CEBPG,gene_expression,-0.04776502
SNX19,gene_expression,0.02090448
WFIKKN2,gene_expression,-1.6225564e-06
COX16,gene_expression,-0.061081097
PLS3,gene_expression,0.004653916
PRR4,gene_expression,-0.08148123
BEND7,gene_expression,1.6505539e-05
MED14,gene_expression,0.008957911
FOXE3,gene_expression,-0.06909267
NCOA4,gene_expression,0.15063031
TBC1D21,gene_expression,0.06817894
NIPA1,gene_expression,-0.051572483
INTS1,gene_expression,0.0055150446
RBP2,gene_expression,0.18957023
KIF1C,gene_expression,0.037390005
CHCHD4,gene_expression,-0.053873114
PYGO2,gene_expression,0.07863884
CFAP36,gene_expression,-7.426339e-08
TG,gene_expression,0.018802738
OSTM1,gene_expression,-0.038874306
ZNF558,gene_expression,-0.014099283
TSPAN17,gene_expression,-0.028023552
ADK,gene_expression,0.00012335215
MCEMP1,gene_expression,-0.08075591
LZTS3,gene_expression,0.095803075
ZDHHC7,gene_expression,-1.6708708e-06
ZNF843,gene_expression,0.028184202
GOLGA6L1,gene_expression,-0.114037
GLCE,gene_expression,-1.4281468e-15
HSP90AB1,gene_expression,-0.01190142
DLG5,gene_expression,0.12664346
LRFN1,gene_expression,0.4684903
TNPO2,gene_expression,-0.10930517
CYP11B1,gene_expression,-0.093663886
ZCRB1,gene_expression,-0.045754176
SUPT4H1,gene_expression,0.11171706
CSRP3,gene_expression,-0.10106119
GLT6D1,gene_expression,0.0007058989
ANKFY1,gene_expression,0.08968706
GLS,gene_expression,0.003877304
ARPC5,gene_expression,0.046466477
CABLES2,gene_expression,-0.0080488585
GOSR2,gene_expression,-0.0033603963
B3GALNT2,gene_expression,-0.0985954
LONRF2,gene_expression,0.0016219685
KCTD8,gene_expression,-0.33757496
MPZL2,gene_expression,9.578863e-08
LRRC34,gene_expression,-0.04750066
SLC7A6OS,gene_expression,-0.034987107
LAMA5,gene_expression,0.0777849
UBE3B,gene_expression,-0.060245346
NUDT6,gene_expression,0.008447791
PCK2,gene_expression,0.07124291
LPGAT1,gene_expression,0.30123407
PM20D2,gene_expression,0.0004853816
TTC9,gene_expression,-0.02720911
MED24,gene_expression,0.0010044089
SLC35C1,gene_expression,0.07500307
MKRN2,gene_expression,-0.03817876
TMEM44,gene_expression,-0.08817749
KIAA1755,gene_expression,-2.2118871e-11
CSRNP2,gene_expression,-0.07942902
ZNF34,gene_expression,-0.017687693
PAIP2B,gene_expression,-0.014115558
TMEM259,gene_expression,-0.035570793
SEC11A,gene_expression,-0.124462314
FBXO25,gene_expression,0.07081978
CLDN20,gene_expression,0.14237891
PHKA2,gene_expression,0.15663405
FBP1,gene_expression,-0.21834679
CEP97,gene_expression,-0.023971738
GTF2A1L,gene_expression,-6.8333896e-13
ARIH2OS,gene_expression,-0.050647926
KCNH2,gene_expression,-0.13603552
MKLN1,gene_expression,0.15349947
THAP5,gene_expression,-0.033726882
OR10W1,gene_expression,-0.082827695
ARHGAP1,gene_expression,-0.08933289
NHEJ1,gene_expression,-0.078305535
ZNF532,gene_expression,-0.048042044
OXA1L,gene_expression,0.19773859
AKT3,gene_expression,0.012526661
ZNF408,gene_expression,-0.07572538
FUNDC2,gene_expression,0.00016202348
CRIM1,gene_expression,0.012294439
TP53I13,gene_expression,-0.05968846
RBM27,gene_expression,0.14810191
RLN3,gene_expression,-0.15660506
CAV2,gene_expression,0.08914007
SLC6A8,gene_expression,0.09012296
WDFY2,gene_expression,-0.08665228
PTPRK,gene_expression,0.011660602
HTR2C,gene_expression,-0.116326004
CT47A10,gene_expression,0.017217837
ZRSR2,gene_expression,-1.27303e-07
SRM,gene_expression,-0.035021808
CRK,gene_expression,-0.04755515
PCM1,gene_expression,0.040438797
SRRT,gene_expression,0.057408456
TCTA,gene_expression,0.035287738
STON2,gene_expression,2.843779e-10
WASF2,gene_expression,0.06886645
MAGEB10,gene_expression,0.0787421
LIPT1,gene_expression,-0.20439266
DHX36,gene_expression,-0.032301087
PTPRZ1,gene_expression,-0.06216257
SIX1,gene_expression,-0.055294134
CDC25A,gene_expression,-0.11398734
GSTA3,gene_expression,0.106202655
MAPK13,gene_expression,0.0694083
HDAC3,gene_expression,0.09722216
PPM1G,gene_expression,0.008496311
DGAT2,gene_expression,0.10521531
KRTAP22-1,gene_expression,-0.0797831
OR6C75,gene_expression,-0.012008195
TAX1BP3,gene_expression,-0.16934346
BACE2,gene_expression,0.014789302
PADI3,gene_expression,-0.020432198
TCF4,gene_expression,0.08150414
LEF1,gene_expression,-0.022417268
KPTN,gene_expression,-0.010132874
CSH2,gene_expression,0.04217946
BLVRA,gene_expression,0.0090964185
HNRNPCL3,gene_expression,0.12821935
NSMAF,gene_expression,0.15453115
CT47A11,gene_expression,0.015429639
ESR1,gene_expression,0.045192037
GSX1,gene_expression,-0.24682802
CCR6,gene_expression,0.06015055
ESRP1,gene_expression,-0.25991282
LAP3,gene_expression,-0.06739143
MMD2,gene_expression,4.0465916e-12
CENPH,gene_expression,3.868665e-09
RAB2B,gene_expression,-0.09709113
RHOC,gene_expression,0.20940436
ERN1,gene_expression,0.02878546
CDR2L,gene_expression,0.11017772
CPQ,gene_expression,-0.005536826
HOXB13,gene_expression,0.067831784
IPP,gene_expression,-0.17708191
RAB3A,gene_expression,0.014336715
GOLGA6C,gene_expression,0.04268279
ACTN2,gene_expression,-0.07743351
CTTNBP2NL,gene_expression,-0.006947526
PTPRG,gene_expression,0.045148503
NTRK2,gene_expression,0.04227444
ASIC4,gene_expression,0.0029718222
KIZ,gene_expression,0.18310165
ARVCF,gene_expression,0.07085719
TMEM260,gene_expression,0.056910373
WDSUB1,gene_expression,0.16690858
PRKX,gene_expression,0.12526746
TRAF7,gene_expression,0.05849377
TRAM1L1,gene_expression,-0.093686655
OR5D18,gene_expression,0.02508187
SNX1,gene_expression,-0.047034655
PRR20C,gene_expression,-0.040464703
DCAF11,gene_expression,0.11556447
FBXO30,gene_expression,-0.022225756
CCDC81,gene_expression,0.06093694
MAP3K11,gene_expression,0.032692667
CCDC65,gene_expression,-0.12747103
FGF19,gene_expression,-0.1127765
LCE3D,gene_expression,0.0611559
PRKCI,gene_expression,-0.08220031
GATA1,gene_expression,0.05467607
CYP4F3,gene_expression,0.05780123
POLG,gene_expression,0.036894288
MTF2,gene_expression,0.048213974
TLX3,gene_expression,0.0703936
ERMP1,gene_expression,0.0597027
ACTRT1,gene_expression,0.019290967
ATAD1,gene_expression,-0.17040294
LOXL2,gene_expression,-6.322266e-10
CROCC,gene_expression,0.0011751206
PAQR3,gene_expression,0.03592952
ESF1,gene_expression,-0.07161236
HECTD3,gene_expression,-0.1677236
ARHGAP19,gene_expression,0.04381797
KRTAP20-3,gene_expression,-0.104280666
PCCA,gene_expression,7.638475e-13
ZNF333,gene_expression,0.08008852
CAMKMT,gene_expression,-0.0018992898
CCDC25,gene_expression,0.08887271
ZDHHC21,gene_expression,-0.03584449
NAA20,gene_expression,0.019631715
NR4A3,gene_expression,0.07525932
PSG2,gene_expression,0.0025999888
COX7A1,gene_expression,0.041047547
SMARCA1,gene_expression,0.089014865
PRR34,gene_expression,0.061589792
YIPF7,gene_expression,0.0060542454
ISLR,gene_expression,-0.0011017793
BCL2L12,gene_expression,-0.07457014
SEMA6A,gene_expression,0.05734729
NIN,gene_expression,-0.11486228
TP53INP1,gene_expression,-0.15661475
SGTA,gene_expression,0.049772132
SLC1A3,gene_expression,-0.0886559
TMEM117,gene_expression,0.0008978324
HBS1L,gene_expression,-0.08328803
FAM229B,gene_expression,-0.22752176
LRRC8E,gene_expression,0.023936413
TTC7A,gene_expression,-0.015426274
CFAP20,gene_expression,0.2034888
SCN3B,gene_expression,-0.14496349
OR52B2,gene_expression,0.10028729
NPHP4,gene_expression,-0.15895504
PERM1,gene_expression,0.1940448
MTA2,gene_expression,0.012360784
OR51A2,gene_expression,-0.08345192
CT47A2,gene_expression,-0.00012582977
STX12,gene_expression,-0.12984371
RNF207,gene_expression,0.0012534428
KCNAB2,gene_expression,0.031302
DCK,gene_expression,0.04037501
REN,gene_expression,-0.08717193
BRAT1,gene_expression,-0.016498568
SP3,gene_expression,-0.1541335
ZFP36L1,gene_expression,-3.122175e-09
PRDX4,gene_expression,0.056556415
FAM131B,gene_expression,0.093145534
AVEN,gene_expression,-0.12909733
TRMT2A,gene_expression,0.020689763
FOXB1,gene_expression,-0.09785381
EIF1AD,gene_expression,-0.04974562
DOCK9,gene_expression,-0.06481992
FTH1,gene_expression,0.063901156
G3BP1,gene_expression,-1.881357e-09
ZNF600,gene_expression,-0.023355331
CARM1,gene_expression,-0.10271083
HCFC2,gene_expression,0.19744684
AJUBA,gene_expression,-0.011921874
HNRNPA0,gene_expression,-0.103289194
ANKRD39,gene_expression,0.11993443
CNTFR,gene_expression,0.0731762
RAPGEF6,gene_expression,0.066138715
PHAX,gene_expression,0.06584964
METAP2,gene_expression,0.027737226
DENND3,gene_expression,-0.09136686
EIF3D,gene_expression,-0.078495525
NPY2R,gene_expression,-0.14064692
OR4D11,gene_expression,1.8271283e-05
ZBTB7B,gene_expression,-0.0010388029
ZNF81,gene_expression,-0.060455028
RAD23B,gene_expression,0.11607051
ENO2,gene_expression,0.14929809
SND1,gene_expression,-0.08302416
SNAPIN,gene_expression,-0.14575872
BCL6,gene_expression,0.04962504
SUMO4,gene_expression,0.16145411
LDAH,gene_expression,0.09288309
GPR119,gene_expression,1.6768538e-10
ZNF7,gene_expression,-0.062271904
WIF1,gene_expression,-0.07470654
NAV1,gene_expression,0.06103357
MVD,gene_expression,-0.007944653
COPS4,gene_expression,-0.10617482
DRG1,gene_expression,0.07991809
FLYWCH2,gene_expression,0.06286102
FDX1,gene_expression,0.038932722
ISL1,gene_expression,-0.09438697
PLEKHA8,gene_expression,-0.11179694
PRM3,gene_expression,0.18883072
FKTN,gene_expression,0.10733729
ZNF570,gene_expression,-0.0004664722
FOXD2,gene_expression,0.029634252
SNUPN,gene_expression,-0.0011280741
ZNF611,gene_expression,0.010975012
DUSP21,gene_expression,-0.10977174
PRR27,gene_expression,-0.15867856
UQCRFS1,gene_expression,-0.31673336
ZBTB21,gene_expression,-0.21672435
ERICH3,gene_expression,-0.051987007
ZNF576,gene_expression,0.11749827
FNBP4,gene_expression,-0.08847721
G6PC3,gene_expression,0.010709267
FAM20A,gene_expression,-0.0424687
RASA1,gene_expression,0.040723264
MFSD10,gene_expression,0.05679046
SYPL1,gene_expression,0.03762965
RARA,gene_expression,-0.18170138
MBD2,gene_expression,0.07157726
CLUL1,gene_expression,0.05178502
TGIF1,gene_expression,2.4417901e-29
GPR50,gene_expression,0.06240541
PTPRR,gene_expression,-0.025943598
PAGE1,gene_expression,0.009663677
JAGN1,gene_expression,0.015652023
GSK3A,gene_expression,0.012816344
MOB4,gene_expression,-0.036836386
KDM2B,gene_expression,0.035852898
ZMYM5,gene_expression,0.089669116
SLC25A32,gene_expression,-0.01294643
ARHGEF33,gene_expression,-0.0049176305
MLF2,gene_expression,0.06981624
NXF2B,gene_expression,-0.042918906
NCKAP1L,gene_expression,-0.09758159
HNRNPDL,gene_expression,-0.04785753
OR6Y1,gene_expression,0.08371933
PSG7,gene_expression,-0.010827132
ARMCX5,gene_expression,0.0802427
IL1A,gene_expression,0.14594017
PLA2G2F,gene_expression,-0.0057200394
RNF11,gene_expression,0.10214567
LRRC57,gene_expression,-0.029030139
PALM,gene_expression,0.0058106952
HEXB,gene_expression,-0.03256721
PEX26,gene_expression,0.022669325
DDR2,gene_expression,0.00017940103
SSBP1,gene_expression,0.028740693
EIF3L,gene_expression,-0.018900886
ACOX3,gene_expression,-0.0481838
SRSF5,gene_expression,0.01813919
KIF5A,gene_expression,-0.0064658746
MSI1,gene_expression,0.060761046
CDK5RAP2,gene_expression,-0.08361774
FSCN2,gene_expression,0.025177805
IL22RA2,gene_expression,-0.033931687
BRK1,gene_expression,-0.033479262
APOBEC3G,gene_expression,0.09068729
CLPS,gene_expression,-0.0076479604
PHLDB2,gene_expression,9.226513e-08
DPPA2,gene_expression,-0.06834371
ZNF445,gene_expression,-0.031815663
DEFB124,gene_expression,0.09774919
NDRG3,gene_expression,-0.015931103
G6PC,gene_expression,0.023637017
CST1,gene_expression,0.051393844
KDM8,gene_expression,0.023190383
RFX5,gene_expression,0.053795222
CNIH1,gene_expression,-0.038003594
SLC24A1,gene_expression,-0.06821359
TMEM81,gene_expression,-0.18239841
CORO1C,gene_expression,-0.23962906
KDM1A,gene_expression,-0.1119759
NRL,gene_expression,0.2624465
OR2D2,gene_expression,-0.021609241
AATF,gene_expression,-0.011828475
TTC38,gene_expression,0.10184871
TFRC,gene_expression,-0.013638772
ENKUR,gene_expression,-0.24940948
TCEANC2,gene_expression,0.06651837
SMC1A,gene_expression,0.0474042
HEXIM1,gene_expression,0.0823185
CLN3,gene_expression,-0.004082623
CASKIN2,gene_expression,-2.5473686e-11
SHMT1,gene_expression,-0.09343776
ABCB4,gene_expression,0.023754459
PEX19,gene_expression,0.087940395
HAND2,gene_expression,0.007974356
CAPN15,gene_expression,0.075232096
CPSF4,gene_expression,-0.102457576
LMBR1,gene_expression,0.015117911
SLC43A2,gene_expression,-0.050090935
SNTA1,gene_expression,0.004589519
TNNI3K,gene_expression,0.07527646
TTC31,gene_expression,0.028551312
OLIG2,gene_expression,0.0630433
FEN1,gene_expression,0.1814816
ACTR5,gene_expression,-0.035054732
LCE5A,gene_expression,0.039361764
KRBOX4,gene_expression,-0.18119998
KLHL41,gene_expression,0.23991866
LBR,gene_expression,-0.0055115963
DNAL1,gene_expression,0.12081789
VIL1,gene_expression,0.09314353
DEAF1,gene_expression,0.24578565
RHOT1,gene_expression,-0.09358802
TBX3,gene_expression,-0.09082933
OR7G3,gene_expression,-0.066488855
CALB2,gene_expression,-0.18025805
SP4,gene_expression,-0.1155741
GPRASP1,gene_expression,-0.04339825
ANP32E,gene_expression,-0.031925753
GNG4,gene_expression,-0.081376985
THNSL1,gene_expression,0.0004626216
DIP2B,gene_expression,-0.091666736
AP5Z1,gene_expression,0.2673188
WARS2,gene_expression,-0.039497897
TUFM,gene_expression,-0.023664692
TMEM186,gene_expression,-0.043736108
TMEM101,gene_expression,-0.009259716
RNF167,gene_expression,-0.08992543
USP2,gene_expression,-0.056522187
SHC3,gene_expression,0.015338224
KIF27,gene_expression,-0.054137886
GPC5,gene_expression,0.07638902
MOB1A,gene_expression,-0.025437124
LCORL,gene_expression,-0.11998135
PPP1R13L,gene_expression,-0.09640192
ASXL1,gene_expression,-0.24758594
TNFRSF10A,gene_expression,0.025944527
CYSLTR2,gene_expression,0.036887363
DLAT,gene_expression,-0.32717684
ZNF804B,gene_expression,-0.083939925
ZNF117,gene_expression,-0.11675044
UBA6,gene_expression,0.085103765
UBE2Q2,gene_expression,-0.057829835
POU2F2,gene_expression,-0.03111863
SCNN1D,gene_expression,-0.069866605
ADCY2,gene_expression,-0.080638
SPIN3,gene_expression,0.10482482
CFD,gene_expression,0.10178923
CXCL3,gene_expression,0.06518876
OR8B3,gene_expression,-0.018972356
DDTL,gene_expression,0.035447553
ELMOD2,gene_expression,0.026966846
ATP6V1H,gene_expression,0.0056446726
PARP1,gene_expression,-0.04114702
NCKAP5L,gene_expression,0.008743097
PAXBP1,gene_expression,-0.054993607
RUFY1,gene_expression,-0.049824867
SPRED2,gene_expression,-0.10004743
TMEM68,gene_expression,0.06708117
SCGN,gene_expression,-0.035652198
MNX1,gene_expression,-0.010983252
LY6G5B,gene_expression,-0.052712433
STT3A,gene_expression,0.041624542
TPCN2,gene_expression,-0.037955143
TMEM52B,gene_expression,-0.11487405
PCDH18,gene_expression,-0.04614316
COPZ1,gene_expression,-0.089397
PHF7,gene_expression,-0.08608354
POMT1,gene_expression,0.033951852
EPHX1,gene_expression,0.035580177
RIOK3,gene_expression,-0.04993642
SDAD1,gene_expression,-0.0038083226
PTH2,gene_expression,0.029300462
NSD1,gene_expression,0.013305433
EAF1,gene_expression,-0.014349365
GRM2,gene_expression,0.026408363
TRIM34,gene_expression,0.14082894
STX10,gene_expression,-0.111890815
PTGS1,gene_expression,7.394572e-11
INHBB,gene_expression,-0.069383375
LCTL,gene_expression,-0.11679448
HMBS,gene_expression,-0.08885714
DPH5,gene_expression,-0.38455093
TTC21A,gene_expression,-0.09123552
ZMAT1,gene_expression,-0.04326801
SMC5,gene_expression,0.032885674
BTN2A2,gene_expression,0.02483794
SLC30A7,gene_expression,-0.05275065
ZNF782,gene_expression,-0.07763205
SF3B6,gene_expression,0.08902385
GCC1,gene_expression,-0.032504287
TM9SF2,gene_expression,0.03949552
U2SURP,gene_expression,0.07440212
ZNF430,gene_expression,-0.055688106
IMPA1,gene_expression,-0.008430873
ITGB8,gene_expression,-0.08571667
CTNS,gene_expression,0.009820108
KCTD1,gene_expression,0.0325886
HERPUD1,gene_expression,-0.08118433
PPP2R5A,gene_expression,0.26010814
REEP3,gene_expression,0.005083993
TXNRD2,gene_expression,0.040615365
ATAD3B,gene_expression,-0.1383683
SC5D,gene_expression,0.044324625
DVL1,gene_expression,0.023085324
RHBDD3,gene_expression,0.025280183
APLP1,gene_expression,-0.07671796
ANKRD28,gene_expression,0.026460806
OR13C4,gene_expression,-0.006941207
DGKZ,gene_expression,1.1551162e-10
LCE3C,gene_expression,-0.08120092
ZNF280C,gene_expression,0.07753746
TRMT5,gene_expression,0.028300459
WFDC5,gene_expression,-3.4800633e-09
GTF2F1,gene_expression,-0.023068901
GPATCH2L,gene_expression,0.00018157429
NRIP3,gene_expression,-0.054865822
CTHRC1,gene_expression,-0.028950838
PAX7,gene_expression,0.09552448
CHAT,gene_expression,0.14066005
PHKG2,gene_expression,0.16133249
AGPAT4,gene_expression,0.074573465
PRRG2,gene_expression,-5.9795195e-07
TRPM7,gene_expression,-0.036827676
TIAL1,gene_expression,-0.07135992
RBBP5,gene_expression,-0.0192689
OR4K14,gene_expression,0.12660685
ORAI3,gene_expression,0.044217344
AGAP6,gene_expression,0.051129684
SCO1,gene_expression,-0.02334834
LRPPRC,gene_expression,0.076991506
OR13H1,gene_expression,-0.12797359
GFM2,gene_expression,-0.07760788
GIGYF1,gene_expression,-0.045431644
OR6C1,gene_expression,-0.05269811
KRT20,gene_expression,0.02650511
CSF3R,gene_expression,-0.07179187
THBS3,gene_expression,0.05641553
WDR1,gene_expression,-0.10788186
APOOL,gene_expression,0.15215059
TMEM201,gene_expression,0.09388305
ICE2,gene_expression,0.021277366
TBC1D32,gene_expression,6.6235873e-07
UGT2B28,gene_expression,-0.03711338
FKBP11,gene_expression,-0.09748604
ARID4A,gene_expression,0.031872988
BTN3A1,gene_expression,0.10396357
CLCA1,gene_expression,0.043144397
KIAA1217,gene_expression,0.038439333
MBOAT2,gene_expression,-0.09327934
VPS26B,gene_expression,-0.064983316
CEACAM1,gene_expression,-0.11954911
GPR182,gene_expression,0.004667606
SMARCA4,gene_expression,-0.014024898
UPF1,gene_expression,0.05899568
NUP43,gene_expression,-0.17358485
CALB1,gene_expression,0.14529061
RNF122,gene_expression,0.11515192
RPA2,gene_expression,-0.067979
WDR4,gene_expression,-0.021562895
PDCD2,gene_expression,-0.15744595
ZNF681,gene_expression,0.046618618
MPDZ,gene_expression,0.060213238
OSGIN2,gene_expression,0.0410511
ZC3HAV1L,gene_expression,-0.09530585
TTC7B,gene_expression,-0.032490615
HSDL2,gene_expression,-0.042933255
ATF6,gene_expression,-0.011628086
NMRK1,gene_expression,0.06433942
DHX35,gene_expression,0.10329683
B3GNT9,gene_expression,-0.06173078
IRS1,gene_expression,0.13440458
QSER1,gene_expression,-0.26374316
KLHL25,gene_expression,0.007098856
SMCP,gene_expression,0.10697746
RPL26,gene_expression,0.016968243
KLF4,gene_expression,-0.1391117
MCCD1,gene_expression,-0.22950152
PLXNA2,gene_expression,-0.08994004
LOXL1,gene_expression,0.09319216
HSFX1,gene_expression,-0.16261247
LACC1,gene_expression,-0.15789331
SLC28A3,gene_expression,-0.061282374
MRPL39,gene_expression,-0.028342318
OR11H6,gene_expression,0.0554859
FUCA2,gene_expression,-0.11040345
COA4,gene_expression,0.08936502
GLP2R,gene_expression,0.032647848
STRIP1,gene_expression,0.066180594
SLC22A14,gene_expression,0.19615252
GAPDHS,gene_expression,0.023584154
MEF2A,gene_expression,0.07158007
GOLIM4,gene_expression,-0.8487491
SIK2,gene_expression,2.1206437e-09
UBXN11,gene_expression,0.10797773
FBXL18,gene_expression,-0.0002801103
MTCL1,gene_expression,-0.03780196
PAGR1,gene_expression,0.0017552632
TAS2R1,gene_expression,0.00086342794
POU3F4,gene_expression,0.030782726
VIPAS39,gene_expression,0.08552893
DDI2,gene_expression,-0.024912355
NPHS2,gene_expression,-0.00824019
FAM13B,gene_expression,-0.069447845
MAN1A2,gene_expression,0.020414619
RGS14,gene_expression,-0.06080214
EIF2A,gene_expression,-0.032950416
PACSIN3,gene_expression,-0.20916261
TM9SF3,gene_expression,0.09687618
FLRT1,gene_expression,-0.044680696
FES,gene_expression,-0.05367742
MDS2,gene_expression,-0.10757741
DRAM2,gene_expression,0.051176
CCNG2,gene_expression,-0.024628142
MMD,gene_expression,-0.0785609
ARNT,gene_expression,-0.02268081
DCTD,gene_expression,0.00021259637
ZNF773,gene_expression,0.016059574
SLC22A5,gene_expression,-0.11567115
DCBLD2,gene_expression,0.09106526
MSX2,gene_expression,0.0074640415
RFESD,gene_expression,-0.29598495
MORC3,gene_expression,-0.02898135
MGAT5,gene_expression,-0.05048054
TMPRSS9,gene_expression,-0.106612645
ERAP1,gene_expression,-0.115799285
RAB18,gene_expression,-0.047481228
WDR43,gene_expression,0.08181914
MX1,gene_expression,-0.08998245
LDB2,gene_expression,0.10188872
KLHL40,gene_expression,-0.13893236
SLAMF9,gene_expression,-0.015600515
EXOSC1,gene_expression,0.04091106
NUDT16,gene_expression,-0.0005190999
CCDC85A,gene_expression,-0.2429078
METTL2A,gene_expression,-0.07276653
MED7,gene_expression,0.07364677
CYLC2,gene_expression,-0.16085884
CD302,gene_expression,0.032547742
FAM219B,gene_expression,-0.05439513
PRF1,gene_expression,0.049552683
TLR10,gene_expression,0.014691828
MYL12A,gene_expression,0.09841503
PRKAB2,gene_expression,-0.278871
HNMT,gene_expression,-0.17761022
ZNF101,gene_expression,-0.050716635
KCND1,gene_expression,0.047338445
ZSCAN12,gene_expression,0.032960393
AK4,gene_expression,-0.02166118
CASP6,gene_expression,3.010725e-09
KAZN,gene_expression,-0.029238163
BRD8,gene_expression,-0.032714285
CREBRF,gene_expression,0.08463098
CDK13,gene_expression,0.11456164
GGA2,gene_expression,0.08547039
XPOT,gene_expression,-0.021467341
CYB5A,gene_expression,0.07543748
SIGMAR1,gene_expression,-0.062008325
RGPD6,gene_expression,-0.072327934
RNF103,gene_expression,0.13001752
DBF4,gene_expression,0.06192759
UFSP2,gene_expression,-0.12881854
ZNF559,gene_expression,-0.1128699
ADIPOR2,gene_expression,0.0010427852
CTSK,gene_expression,0.0026816952
KRT28,gene_expression,-0.07658148
IPO4,gene_expression,-0.11819732
LRRC39,gene_expression,-0.05868722
ZNF800,gene_expression,-0.11446603
KLHL7,gene_expression,-0.09209493
GDF9,gene_expression,-0.056773387
NES,gene_expression,-0.18521251
GK2,gene_expression,-0.03879222
EFCAB12,gene_expression,0.09287367
SMYD5,gene_expression,0.07349565
ALDH1A1,gene_expression,0.0654283
MTMR12,gene_expression,0.063921966
TGFBR1,gene_expression,0.13018951
MRPS9,gene_expression,-0.08258645
WSB2,gene_expression,0.08998273
ACSF3,gene_expression,0.07917523
DUXA,gene_expression,0.24298264
SF3B4,gene_expression,-0.11302712
MBD4,gene_expression,0.11094891
VPS11,gene_expression,0.10869667
GRP,gene_expression,-0.13278103
PDPR,gene_expression,-0.012049331
ZCWPW1,gene_expression,0.013330033
CLDN22,gene_expression,0.08447348
ZBTB47,gene_expression,-0.13253316
SOD3,gene_expression,0.026533382
ZNF737,gene_expression,-0.12618041
KRTAP5-11,gene_expression,-0.03378414
SEMG2,gene_expression,0.06375025
VANGL2,gene_expression,-0.0403882
PBX1,gene_expression,-0.037828647
TRPM8,gene_expression,0.21608761
BCR,gene_expression,0.015820984
ERI2,gene_expression,0.027290283
WWOX,gene_expression,0.06258708
CPSF6,gene_expression,-0.029924653
PUS10,gene_expression,-0.096999004
RPS9,gene_expression,-0.025210569
FRS3,gene_expression,0.018774606
TAF5L,gene_expression,0.09516824
HNRNPF,gene_expression,-0.0321485
NSUN4,gene_expression,-1.795598e-08
MUC16,gene_expression,-0.058426365
HPS5,gene_expression,-0.056563
ZNF764,gene_expression,0.09865894
ITM2C,gene_expression,-0.041633885
CLEC2L,gene_expression,-0.033702347
RING1,gene_expression,0.11560674
OR6C65,gene_expression,-0.004715733
MRPL36,gene_expression,-0.05332513
LPAR1,gene_expression,0.028899167
CNBP,gene_expression,0.00022491979
CDH5,gene_expression,0.0811777
RBM20,gene_expression,-0.082377054
MASP2,gene_expression,0.020854102
DUSP3,gene_expression,-0.069506735
CLRN3,gene_expression,0.073654324
PHF13,gene_expression,-0.10954028
ZNF610,gene_expression,-0.1156892
IL17RD,gene_expression,-0.004797486
CST4,gene_expression,-0.06313264
NQO2,gene_expression,0.08468701
DDX5,gene_expression,-0.017990923
COX8A,gene_expression,-0.008004103
RREB1,gene_expression,0.055922322
CLCN6,gene_expression,0.12190837
TMEM39A,gene_expression,-0.056930356
RAB28,gene_expression,0.107990146
ACACA,gene_expression,-0.13799055
ATXN3,gene_expression,-0.021212757
ITGA6,gene_expression,0.03246849
ZNF32,gene_expression,-0.09497379
TTBK1,gene_expression,0.1378617
MAP1LC3A,gene_expression,0.090548895
TXLNA,gene_expression,-0.07607464
NME4,gene_expression,-0.19880235
PRKCZ,gene_expression,0.03458941
TICAM2,gene_expression,-1.1261717e-06
NUBPL,gene_expression,-0.17887838
APOL6,gene_expression,-0.0723576
MTIF2,gene_expression,-0.05499565
OR51I2,gene_expression,0.026336217
WFDC9,gene_expression,0.4059911
HECTD1,gene_expression,-0.047431957
SSUH2,gene_expression,-0.10514934
SLC1A1,gene_expression,-0.0474904
CEACAM5,gene_expression,0.0057815677
CCDC149,gene_expression,0.06877805
CUL1,gene_expression,0.049586438
SRBD1,gene_expression,0.006760693
TECR,gene_expression,-0.06840639
CCDC30,gene_expression,0.11217168
CCDC83,gene_expression,0.03489119
CYP7A1,gene_expression,0.26446605
CAPN12,gene_expression,-0.059201844
APBA3,gene_expression,0.020295504
NAAA,gene_expression,0.063587114
LSMEM1,gene_expression,0.2960665
ZNF227,gene_expression,-0.036521148
RPL41,gene_expression,-0.08319766
POLR2G,gene_expression,0.041632548
EXOC8,gene_expression,-0.02538757
TMEM125,gene_expression,0.07390601
LRRC29,gene_expression,-0.017327094
OR5B12,gene_expression,0.14791699
PMVK,gene_expression,-0.009379941
CLEC2D,gene_expression,0.09894023
RASSF1,gene_expression,0.027486183
ATP2A1,gene_expression,-0.03537915
ACYP1,gene_expression,-0.013679172
IL21,gene_expression,-1.03445345e-07
NRF1,gene_expression,0.017032808
CEP78,gene_expression,-0.028270341
PIGW,gene_expression,0.04322447
SDR42E1,gene_expression,-0.08092832
